x,y,z,fucci_ch00,fucci_ch02,cellCycle
744,307,1,0.00137331197070268,0.0221560997940032,2
745,307,1,0.00143434805828946,0.0081177996490425,2
746,307,1,0.0121004043640803,0.0206149385824369,2
747,307,1,0.027695124742504,0.0144350347142748,2
748,307,1,0.0443427176317998,0.0131837949187457,2
749,307,1,0.023224231326772,0.00819409475852598,2
741,308,1,0.0104371709773404,0.00828564888990616,2
742,308,1,0.0458991378652628,0.0239719233997101,2
743,308,1,0.117265583276112,0.0107881284809644,2
744,308,1,0.0407721065079728,0.0139009689478904,2
745,308,1,0.0809185931181811,0.00740062561989776,2
746,308,1,0.00146486610208286,0.00859082932784009,2
747,308,1,0.00187685969329366,0.0114137483787289,2
748,308,1,0.0102845807583734,0.00819409475852598,2
749,308,1,0.0173952849622339,0.0279697871366445,2
750,308,1,0.0262760357061112,0.0166170748455024,2
751,308,1,0.0068055237659266,0.0102998397802701,2
739,309,1,0.0321355001144427,0.036743724727245,2
740,309,1,0.0837567711909667,0.0139772640573739,2
741,309,1,0.00209048599984741,0.0251773861295491,2
742,309,1,0.048203250171664,0.010605020218204,2
743,309,1,0.0324406805523766,0.00820935378042268,2
744,309,1,0.0241397726405737,0.0114747844663157,2
745,309,1,0.00700389105058366,0.0118715190356298,2
746,309,1,0.0119325551232166,0.0111848630502785,2
747,309,1,0.0171206225680934,0.025787747005417,2
748,309,1,0.0723735408560311,0.00729381246662089,2
749,309,1,0.042023346303502,0.00892652780956741,2
750,309,1,0.0527046616311894,0.0149080643930724,2
751,309,1,0.0373083085374228,0.00827038986800946,2
737,310,1,0.00134279392690929,0.00758373388265812,2
738,310,1,0.00189211871519036,0.00956740672922866,2
739,310,1,0.0441596093690394,0.0170443274586099,2
740,310,1,0.00230411230640116,0.0256504158083467,2
741,310,1,0.0171969176775769,0.00965896086060884,2
742,310,1,0.00665293354695964,0.0168154421301595,2
743,310,1,0.0313572899977111,0.0184786755168994,2
744,310,1,0.0364538033112078,0.0138094148165103,2
745,310,1,0.0482948043030442,0.0166475928892958,2
746,310,1,0.010452429999237,0.0149233234149691,2
747,310,1,0.0391088731212329,0.0139162279697871,2
748,310,1,0.0021515220874342,0.0235599298084993,2
749,310,1,0.0161440451667048,0.0163576714732586,2
750,310,1,0.0518959334706645,0.012115663385977,2
751,310,1,0.0130617227435721,0.0304264896620127,2
752,310,1,0.00556954299229419,0.00955214770733196,2
735,311,1,0.0072327763790341,0.0149233234149691,2
736,311,1,0.0214084077210651,0.00837720302128634,2
737,311,1,0.0248111696040284,0.00836194399938964,2
738,311,1,0.0326543068589303,0.011306935225452,2
739,311,1,0.00180056458381018,0.0128786144808118,2
740,311,1,0.00489814602883955,0.0130617227435721,2
741,311,1,0.0100709544518196,0.0188906691081102,2
742,311,1,0.0454261081864652,0.00927748531319142,2
743,311,1,0.0339055466544594,0.00756847486076143,2
744,311,1,0.0647592889295796,0.0245822842755779,2
745,311,1,0.00328068970778973,0.0104371709773404,2
746,311,1,0.00164797436484321,0.0218509193560693,2
747,311,1,0.0659494926375219,0.0150148775463493,2
748,311,1,0.01538109407187,0.00892652780956741,2
749,311,1,0.00643930724040589,0.00880445563439384,2
750,311,1,0.019150072480354,0.0289158464942397,2
751,311,1,0.00968947890440223,0.0155489433127337,2
752,311,1,0.0568856336308843,0.00845349813076982,2
753,311,1,0.0127412832837415,0.00801098649576562,2
734,312,1,0.0174715800717174,0.0195315480277714,2
735,312,1,0.026642252231632,0.0168307011520562,2
736,312,1,0.0221713588158999,0.0139314869916838,2
737,312,1,0.0615091172655833,0.00924696726939803,2
738,312,1,0.0340886549172198,0.0218204013122759,2
739,312,1,0.00204470893415732,0.00833142595559625,2
740,312,1,0.0016937514305333,0.0165102616922255,2
741,312,1,0.00140383001449607,0.00956740672922866,2
742,312,1,0.00654612039368277,0.0097962920576791,2
743,312,1,0.0756389715419242,0.0085297932402533,2
744,312,1,0.012314030670634,0.010101472495613,2
745,312,1,0.00175478751812009,0.0109712367437247,2
746,312,1,0.00134279392690929,0.0197756923781186,2
747,312,1,0.00205996795605402,0.0122072175173571,2
748,312,1,0.00263981078812848,0.0245517662317845,2
749,312,1,0.0189059281300069,0.0263828488593881,2
750,312,1,0.00776684214541848,0.0132906080720226,2
751,312,1,0.0350957503624018,0.0175020981155108,2
752,312,1,0.00318913557640955,0.0345159075303273,2
753,312,1,0.0148622873273823,0.0142671854734112,2
733,313,1,0.00317387655451286,0.0274814984359503,2
734,313,1,0.00410467689021134,0.0251010910200656,2
735,313,1,0.0546272983901732,0.0162050812542916,2
736,313,1,0.0829633020523384,0.00915541313801785,2
737,313,1,0.0484779125658045,0.0171816586556802,2
738,313,1,0.0274509803921569,0.0093690394445716,2
739,313,1,0.00163271534294652,0.014175631342031,2
740,313,1,0.00321965362020294,0.0114137483787289,2
741,313,1,0.00523384451056687,0.00814831769283589,2
742,313,1,0.00202944991226062,0.0146028839551385,2
743,313,1,0.00837720302128634,0.00822461280231937,2
744,313,1,0.00373846036469062,0.00866712443732357,2
745,313,1,0.0591897459372854,0.00891126878767071,2
746,313,1,0.0443732356755932,0.00880445563439384,2
747,313,1,0.00569161516746777,0.0168612191958495,2
748,313,1,0.0306858930342565,0.0133974212252995,2
749,313,1,0.00746166170748455,0.0134431982909895,2
750,313,1,0.0337529564354925,0.0191653315022507,2
751,313,1,0.0127107652399481,0.0289158464942397,2
752,313,1,0.0440070191500725,0.00833142595559625,2
753,313,1,0.00891126878767071,0.0214236667429618,2
733,314,1,0.00218204013122759,0.0261539635309377,2
734,314,1,0.00187685969329366,0.00827038986800946,2
735,314,1,0.0038605325398642,0.0140077821011673,2
736,314,1,0.0206454566262303,0.00793469138628214,2
737,314,1,0.00668345159075303,0.00712596322575723,2
738,314,1,0.0081025406271458,0.00779736018921187,2
739,314,1,0.0280308232242313,0.0118562600137331,2
740,314,1,0.0515144579232471,0.0221255817502098,2
741,314,1,0.00187685969329366,0.0126039520866712,2
742,314,1,0.00173952849622339,0.00968947890440223,2
743,314,1,0.0324101625085832,0.0133363851377127,2
744,314,1,0.0492256046387427,0.0258030060273136,2
745,314,1,0.00195315480277714,0.0147707331960021,2
746,314,1,0.00201419089036393,0.0143434805828946,2
747,314,1,0.00181582360570687,0.0111390859845884,2
748,314,1,0.00143434805828946,0.00784313725490196,2
749,314,1,0.00990310521095598,0.0102388036926833,2
750,314,1,0.0143282215609979,0.00863660639353018,2
