x,y,z,fucci_ch00,fucci_ch02,cellCycle
301,384,4,0.0216983291371023,0.036591134508278,2
302,384,4,0.00155642023346304,0.0232852674143587,2
303,384,4,0.0390936140993362,0.0233005264362554,2
304,384,4,0.0116273746852827,0.0185549706263828,2
305,384,4,0.0420843823910887,0.0127565423056382,2
306,384,4,0.0666361486228733,0.0199130235751888,2
299,385,4,0.0638895246814679,0.0329289692530709,2
300,385,4,0.00131227588311589,0.0253757534142061,2
301,385,4,0.00239566643778134,0.0229648279545281,2
302,385,4,0.0390936140993362,0.00886549172198062,2
303,385,4,0.0085297932402533,0.0183871213855192,2
304,385,4,0.0428778515297169,0.0242923628595407,2
305,385,4,0.0711528191042954,0.0279087510490578,2
306,385,4,0.0167544060425727,0.0145418478675517,2
307,385,4,0.0410009918364233,0.0176241702906844,2
308,385,4,0.00634775310902571,0.0371099412527657,2
298,386,4,0.0440985732814527,0.0195925841153582,2
299,386,4,0.0747081712062257,0.0102235446707866,2
300,386,4,0.166857404440375,0.0150759136339361,2
301,386,4,0.0288395513847562,0.0296940566109712,2
302,386,4,0.00492866407263294,0.0434576943617914,2
303,386,4,0.00294499122606241,0.0306706340123598,2
304,386,4,0.0221560997940032,0.0195773250934615,2
305,386,4,0.102143892576486,0.0740062561989776,2
306,386,4,0.0542305638208591,0.0188296330205234,2
307,386,4,0.00279240100709545,0.00790417334248875,2
308,386,4,0.010757610437171,0.0072327763790341,2
309,386,4,0.0370641641870756,0.0171969176775769,2
296,387,4,0.0440375371938659,0.0339055466544594,2
297,387,4,0.0946517128252079,0.0156710154879072,2
298,387,4,0.0142366674296178,0.00994888227664607,2
299,387,4,0.0215762569619287,0.0103456168459602,2
300,387,4,0.00157167925535973,0.0297093156328679,2
301,387,4,0.0284733348592355,0.0364080262455177,2
302,387,4,0.184054322117952,0.0425116350041962,2
303,387,4,0.0330205233844511,0.0280155642023346,2
304,387,4,0.0716411078049897,0.00776684214541848,2
305,387,4,0.0129396505683986,0.0145571068894484,2
306,387,4,0.00659189745937285,0.0307011520561532,2
307,387,4,0.0522011139085985,0.0221255817502098,2
308,387,4,0.0508583199816892,0.0122682536049439,2
309,387,4,0.00170901045243,0.0133058670939193,2
296,388,4,0.0460517280842298,0.0251010910200656,2
297,388,4,0.0175631342030976,0.0303959716182193,2
298,388,4,0.114122224765393,0.0185702296482795,2
299,388,4,0.117814908064393,0.0358129243915465,2
300,388,4,0.0579842832074464,0.0464179446097505,2
301,388,4,0.0270847638666361,0.0271000228885328,2
302,388,4,0.00993362325474937,0.0310521095597772,2
303,388,4,0.0021515220874342,0.0107270923933776,2
304,388,4,0.0152590218966964,0.0111543450064851,2
305,388,4,0.0748302433813993,0.0352178225375753,2
306,388,4,0.00686655985351339,0.0488746471351186,2
307,388,4,0.0109407186999313,0.0578927290760662,2
308,388,4,0.00164797436484321,0.0264438849469749,2
309,388,4,0.0192568856336309,0.0354619668879225,2
295,389,4,0.00241092545967803,0.040512703135729,2
296,389,4,0.0267338063630121,0.0175631342030976,2
297,389,4,0.0593270771343557,0.0253147173266194,2
298,389,4,0.113725490196078,0.050415808346685,2
299,389,4,0.0410009918364233,0.0227969787136645,2
300,389,4,0.00167849240863661,0.0172579537651637,2
301,389,4,0.0038605325398642,0.00923170824750134,2
302,389,4,0.00660715648126955,0.0259098191805905,2
303,389,4,0.0287174792095827,0.00971999694819562,2
304,389,4,0.00230411230640116,0.0184023804074159,2
305,389,4,0.0765850308995193,0.0208743419546807,2
306,389,4,0.0142519264515145,0.0287174792095827,2
307,389,4,0.0344090943770504,0.0468299382009613,2
308,389,4,0.00575265125505455,0.025284199282826,2
309,389,4,0.00331120775158312,0.0384832532234684,2
310,389,4,0.00157167925535973,0.0173495078965438,2
294,390,4,0.0317235065232319,0.0178377965972381,2
295,390,4,0.123414969100481,0.026688029297322,2
296,390,4,0.0143892576485847,0.0320592050049592,2
297,390,4,0.0612954909590295,0.00923170824750134,2
298,390,4,0.00193789578088045,0.0128480964370184,2
299,390,4,0.00201419089036393,0.0219577325093461,2
300,390,4,0.0196841382467384,0.0117189288166629,2
301,390,4,0.0273289082169833,0.0248111696040284,2
302,390,4,0.00177004654001678,0.0326390478370336,2
303,390,4,0.0250705729762722,0.0169069962615396,2
304,390,4,0.113984893568322,0.020660715648127,2
305,390,4,0.13311970702678,0.0323033493553063,2
306,390,4,0.0238193331807431,0.0235294117647059,2
307,390,4,0.00366216525520714,0.0125276569771878,2
308,390,4,0.0580605783169299,0.0179140917067216,2
309,390,4,0.0138399328603037,0.0602121004043641,2
310,390,4,0.0427862973983368,0.0498512245365072,2
294,391,4,0.00204470893415732,0.018646524757763,2
295,391,4,0.0206301976043336,0.0423132677195392,2
296,391,4,0.0234531166552224,0.0364538033112078,2
297,391,4,0.0242313267719539,0.0122987716487373,2
298,391,4,0.0595712214847028,0.0376440070191501,2
299,391,4,0.00166323338673991,0.0434576943617914,2
300,391,4,0.00137331197070268,0.0272983901731899,2
301,391,4,0.036591134508278,0.0340428778515297,2
302,391,4,0.0240939955748837,0.0190737773708705,2
303,391,4,0.0628976882581826,0.0127565423056382,2
304,391,4,0.0569771877622644,0.0147554741741054,2
305,391,4,0.0242008087281605,0.0314488441290913,2
306,391,4,0.0240634775310903,0.0448615243762875,2
307,391,4,0.0335545891508354,0.0402380407415885,2
308,391,4,0.0980086976424811,0.0291294728007935,2
309,391,4,0.0260776684214542,0.0257572289616236,2
310,391,4,0.00189211871519036,0.021210040436408,2
293,392,4,0.0215762569619287,0.0444647898069734,2
294,392,4,0.00274662394140536,0.0191042954146639,2
295,392,4,0.0168459601739528,0.0340581368734264,2
296,392,4,0.0443732356755932,0.0252231631952392,2
297,392,4,0.0682383459220264,0.0588845654993515,2
298,392,4,0.0502479591058213,0.00820935378042268,2
299,392,4,0.0890516517891203,0.0308232242313268,2
300,392,4,0.0334630350194553,0.0223849851224537,2
301,392,4,0.0122377355611505,0.0276646066987106,2
302,392,4,0.0366521705958648,0.0129549095902953,2
