x,y,z,signal,mito.p
881,219,16,0.175784045452639,1
881,220,16,0.186600146553754,1
882,218,16,0.199221652533239,1
882,219,16,0.15329667810798,1
882,221,16,0.134812736408006,1
882,222,16,0.144337082045597,1
856,206,17,0.0708672780999224,1
856,207,17,0.0744822477757348,1
857,207,17,0.0720507523625744,1
858,206,17,0.0635441137287869,1
858,207,17,0.0978569433812819,1
858,208,17,0.0666455962330888,1
859,207,17,0.0996887030667676,1
859,208,17,0.0692966717740003,1
860,207,17,0.06977820998825,1
878,220,17,0.0626838995738166,1
878,222,17,0.0679671590418703,1
879,217,17,0.0602852097627187,1
879,218,17,0.0800373556839058,1
879,219,17,0.0894811961793434,1
879,220,17,0.100606610951181,1
880,213,17,0.0838091562557499,1
880,214,17,0.0948041987744061,1
880,215,17,0.0734758848258197,1
880,216,17,0.0616361126559561,1
880,217,17,0.0741288233874622,1
880,218,17,0.105775586215017,1
880,219,17,0.127547518865914,1
880,220,17,0.147411800889582,1
880,222,17,0.166755229894391,1
881,214,17,0.160161985301844,1
881,215,17,0.129809930766486,1
881,216,17,0.100832031838943,1
881,217,17,0.100849898074844,1
881,218,17,0.117659384735898,1
881,219,17,0.135329059592989,1
881,220,17,0.149951571013881,1
881,221,17,0.156270209029638,1
881,222,17,0.148024003395013,1
882,215,17,0.165636776270129,1
882,216,17,0.172029527040694,1
882,218,17,0.182537080259623,1
882,219,17,0.14426139877532,1
882,220,17,0.121862265845229,1
882,221,17,0.120020557398524,1
882,222,17,0.126345853880694,1
882,223,17,0.144985393427364,1
882,224,17,0.14409149755633,1
882,225,17,0.133112646922371,1
882,226,17,0.120696696756878,1
882,227,17,0.11406799226133,1
883,219,17,0.192060491375612,1
883,220,17,0.125668818939139,1
883,221,17,0.124049734305125,1
883,222,17,0.147205025005721,1
883,224,17,0.146864612532807,1
883,225,17,0.131087304980917,1
847,210,18,0.0680795352644842,1
856,206,18,0.0631590648699208,1
856,207,18,0.0650574416682,1
858,207,18,0.0769017566514056,1
859,207,18,0.0827093151867236,1
879,219,18,0.0625550653874381,1
879,220,18,0.0693795781174914,1
879,221,18,0.0783195751851703,1
879,222,18,0.0859642344565175,1
879,223,18,0.0880633971147788,1
879,224,18,0.0804869579203613,1
879,225,18,0.0655257862545579,1
880,212,18,0.0769400136294784,1
880,213,18,0.0905772212851624,1
880,214,18,0.0849075566039734,1
880,215,18,0.0601738329590401,1
880,218,18,0.073986458107058,1
880,219,18,0.0860785575991351,1
880,220,18,0.0998409587007907,1
880,221,18,0.115418713442034,1
880,222,18,0.122529631084099,1
880,223,18,0.123287463205808,1
880,226,18,0.0690863654752001,1
881,213,18,0.142865924393464,1
881,214,18,0.141786525984477,1
881,215,18,0.101883965696412,1
881,216,18,0.0760987430061442,1
881,217,18,0.0759388229970399,1
881,218,18,0.0875929823034836,1
881,219,18,0.0981829551359023,1
881,220,18,0.108388618939056,1
881,221,18,0.116295087033035,1
881,222,18,0.115732505028765,1
881,223,18,0.121154391690815,1
881,224,18,0.124093397231075,1
881,225,18,0.114889436749294,1
881,226,18,0.0875044104227817,1
881,227,18,0.0683027301737089,1
882,214,18,0.154764538975573,1
882,215,18,0.130962883813214,1
882,216,18,0.12077648153863,1
882,217,18,0.13676617210399,1
882,218,18,0.144918640030171,1
882,219,18,0.12544658451045,1
882,220,18,0.104281039563907,1
882,221,18,0.102076905468779,1
882,222,18,0.110435364021084,1
882,223,18,0.122546050109464,1
882,224,18,0.125013913988293,1
882,225,18,0.115887765409327,1
882,226,18,0.102493195903971,1
882,227,18,0.0945749878823699,1
882,228,18,0.0782697210536087,1
883,215,18,0.150964177087275,1
883,219,18,0.182316169736536,1
883,220,18,0.121292765785212,1
883,221,18,0.113761053833013,1
883,222,18,0.136217309396012,1
883,223,18,0.147659176545252,1
883,224,18,0.141667945576785,1
883,225,18,0.124026825546415,1
883,226,18,0.113690990671813,1
883,227,18,0.109016137215184,1
884,220,18,0.154812913447932,1
884,221,18,0.161210479600639,1
884,224,18,0.152325424615465,1
884,225,18,0.120517891623738,1
842,225,19,0.0645830486503639,1
843,225,19,0.0784699747554565,1
853,205,19,0.104000339127506,1
853,206,19,0.0617063445502231,1
854,205,19,0.0619693020556568,1
879,222,19,0.0609442227147728,1
879,223,19,0.0658798336572316,1
879,224,19,0.061658508725732,1
880,212,19,0.0749879732261638,1
880,213,19,0.0862510157730633,1
880,214,19,0.0710696344753741,1
880,219,19,0.0606443126676688,1
880,220,19,0.0686123034337646,1
880,221,19,0.0770390664295335,1
880,222,19,0.0854180714776116,1
880,223,19,0.0926430981010936,1
880,224,19,0.088438198684692,1
880,225,19,0.0693647620562632,1
881,212,19,0.132989147296803,1
881,213,19,0.144549101634001,1
881,214,19,0.11375059238286,1
881,215,19,0.0751704061202443,1
881,218,19,0.0683611702224868,1
881,219,19,0.0757581877590961,1
881,220,19,0.0806040651585842,1
881,221,19,0.0868909813577477,1
881,222,19,0.0930097420761913,1
881,223,19,0.0983782831301406,1
881,224,19,0.0966296504390798,1
881,225,19,0.0835449916599139,1
881,226,19,0.0672017274424137,1
882,213,19,0.131283463661024,1
882,214,19,0.124785124928924,1
882,215,19,0.107515444786595,1
882,216,19,0.0934968484816516,1
882,217,19,0.0945789790683775,1
882,218,19,0.108071582485653,1
882,219,19,0.10833097712748,1
882,220,19,0.0946706205929519,1
882,221,19,0.0915209323493582,1
882,222,19,0.10048170954321,1
882,223,19,0.10889352019335,1
882,224,19,0.110135304710113,1
882,225,19,0.0986478342046536,1
882,226,19,0.0859195786013659,1
882,227,19,0.078647507900861,1
882,228,19,0.0671408602333646,1
882,229,19,0.0624780387423582,1
883,216,19,0.137644881998996,1
883,219,19,0.160411865994586,1
883,220,19,0.127031753798,1
883,221,19,0.116398754033499,1
883,222,19,0.127492083563676,1
883,223,19,0.132386562576189,1
883,224,19,0.129132324728397,1
883,225,19,0.111825049560796,1
883,226,19,0.0998760811376575,1
883,227,19,0.0958307512847595,1
883,230,19,0.0851697872592724,1
884,223,19,0.169553447159449,1
884,224,19,0.139486525548367,1
884,225,19,0.112350432413529,1
884,226,19,0.103106852109672,1
842,224,20,0.0743405184891984,1
842,225,20,0.0926226489513214,1
843,224,20,0.0695753539033306,1
843,225,20,0.112315894052663,1
844,225,20,0.071968384666951,1
852,205,20,0.0918569642522643,1
852,206,20,0.0624624633823286,1
853,205,20,0.114163274526312,1
853,206,20,0.0657177720361232,1
880,212,20,0.0615847788651917,1
880,213,20,0.0694668001336574,1
880,222,20,0.0627042513775887,1
880,223,20,0.0697449371253866,1
880,224,20,0.0668748914916585,1
881,212,20,0.119679002732541,1
881,213,20,0.127585172298786,1
881,214,20,0.085623614312136,1
881,219,20,0.0605650989824513,1
881,220,20,0.0643136403499846,1
881,221,20,0.0692992417084052,1
881,222,20,0.0791508840678189,1
881,223,20,0.0858895441154421,1
881,224,20,0.0813451602579944,1
881,225,20,0.0674459620671452,1
882,213,20,0.117286770206122,1
882,214,20,0.10484492600458,1
882,215,20,0.0953800003655018,1
882,216,20,0.0799953735988925,1
882,217,20,0.07163327430618,1
882,218,20,0.0805629591875726,1
882,219,20,0.0909634577652307,1
882,220,20,0.0901314934195142,1
882,221,20,0.0869044994723068,1
882,222,20,0.093460642259316,1
882,223,20,0.10114556383634,1
882,224,20,0.101035939260665,1
882,225,20,0.0879777910422159,1
882,226,20,0.0752340768940988,1
882,227,20,0.0671380826274926,1
882,228,20,0.0610029223528845,1
883,217,20,0.107063798284135,1
883,218,20,0.117160687666682,1
883,220,20,0.128245905030177,1
883,221,20,0.119456469776118,1
883,222,20,0.119460389575058,1
883,223,20,0.122674183404641,1
883,224,20,0.12211823390785,1
883,225,20,0.106795772296959,1
883,226,20,0.093253418583855,1
883,227,20,0.0852697940501294,1
884,223,20,0.163562410882982,1
884,224,20,0.142199298984196,1
884,225,20,0.117468781267535,1
884,226,20,0.105210018933408,1
842,224,21,0.0697238974098799,1
842,225,21,0.0938283505506824,1
843,224,21,0.0625226491693764,1
843,225,21,0.114753905158102,1
844,225,21,0.0699728825194204,1
852,206,21,0.0687005767867326,1
853,205,21,0.101590104080786,1
853,206,21,0.0622557264368685,1
881,213,21,0.0908321834391143,1
881,214,21,0.062026528524299,1
881,220,21,0.0620248217244291,1
881,221,21,0.0668137711830088,1
881,222,21,0.0753992470974797,1
881,223,21,0.0808050781592333,1
881,224,21,0.0733549810935896,1
882,216,21,0.0729012448969929,1
882,217,21,0.0661690096853819,1
882,218,21,0.0695942455170999,1
882,219,21,0.082292622388064,1
882,220,21,0.0947832044870328,1
882,221,21,0.0959753749923681,1
882,222,21,0.099279856355723,1
882,223,21,0.104514533679951,1
882,224,21,0.0983221015085671,1
882,225,21,0.0813160602936724,1
882,226,21,0.067685134699867,1
883,218,21,0.0922341800029822,1
883,219,21,0.106579132018413,1
883,221,21,0.12341628441272,1
883,222,21,0.12179106049096,1
883,223,21,0.130306901566632,1
883,224,21,0.12840339787901,1
883,225,21,0.108174931489183,1
883,226,21,0.0900419221198771,1
884,223,21,0.168702227774896,1
884,224,21,0.159647362426998,1
884,225,21,0.130975759444171,1
844,225,22,0.0613156041952128,1
852,206,22,0.0667632745678461,1
879,215,22,0.084385697676447,1
879,216,22,0.0833421485544612,1
880,215,22,0.0786342039475023,1
880,216,22,0.0899158330907038,1
880,217,22,0.0752139717001938,1
881,216,22,0.0630247663280653,1
881,217,22,0.0704061111586448,1
881,218,22,0.0627224550796233,1
881,220,22,0.0669623341587582,1
881,221,22,0.0862520671098653,1
881,222,22,0.102119984318728,1
881,223,22,0.103285280838278,1
881,224,22,0.0848682223301652,1
881,225,22,0.0665716002934813,1
882,216,22,0.0654161292302159,1
882,217,22,0.0658267476384639,1
882,218,22,0.0665186051309805,1
882,219,22,0.076822614353255,1
882,220,22,0.0994879431657189,1
882,221,22,0.124991758038651,1
882,222,22,0.148093404603412,1
882,223,22,0.154302405064027,1
882,224,22,0.124124547951134,1
882,225,22,0.08913605269082,1
882,226,22,0.0669287952168277,1
883,219,22,0.0981740447320187,1
883,220,22,0.109283488270093,1
883,221,22,0.125607555856356,1
883,222,22,0.15115445606897,1
883,224,22,0.160321139522414,1
883,225,22,0.117251323282588,1
884,222,22,0.156345100552448,1
884,223,22,0.19192978814603,1
879,215,23,0.102382156566426,1
879,216,23,0.11370339904197,1
879,217,23,0.0791138406698817,1
880,215,23,0.0953140062671095,1
880,216,23,0.121799042862975,1
880,217,23,0.102421069007567,1
880,218,23,0.0625995135711227,1
880,222,23,0.0655294269949648,1
880,223,23,0.0631744130892834,1
881,216,23,0.0715030772757989,1
881,217,23,0.0765856028017373,1
881,218,23,0.06485951129089,1
881,220,23,0.0747662320172085,1
881,221,23,0.114709385587351,1
881,222,23,0.142780467584768,1
881,223,23,0.139100464291099,1
881,224,23,0.1085693125846,1
881,225,23,0.0821369856029679,1
881,226,23,0.0627486736023399,1
882,217,23,0.0640098624218065,1
882,218,23,0.0678345283614846,1
882,219,23,0.0725282929010832,1
882,220,23,0.0992694987413032,1
882,221,23,0.151329237567436,1
882,224,23,0.167312243707451,1
882,225,23,0.106601320416722,1
882,226,23,0.0712425015025031,1
883,220,23,0.0949954771750367,1
883,221,23,0.1201830992599,1
883,225,23,0.12779895709466,1
879,215,24,0.0982597092121817,1
879,216,24,0.119885687760134,1
879,217,24,0.0874193819364866,1
880,215,24,0.0921486777661528,1
880,216,24,0.127014036825966,1
880,217,24,0.109217500661434,1
880,218,24,0.0640649602579113,1
880,221,24,0.0640774594843351,1
880,222,24,0.0779128376374629,1
880,223,24,0.077574443471619,1
880,224,24,0.06629064675748,1
881,216,24,0.0685716063159539,1
881,217,24,0.069205069187826,1
881,220,24,0.0735900846635037,1
881,221,24,0.133232616132999,1
881,224,24,0.138400650385501,1
881,225,24,0.0973451305609746,1
881,226,24,0.0675543471037514,1
882,218,24,0.0643662850668847,1
882,219,24,0.0628290035216927,1
882,220,24,0.0861510998384731,1
882,225,24,0.126627469369497,1
882,226,24,0.0759896246296698,1
883,220,24,0.0785967322271643,1
883,221,24,0.108252723922798,1
880,215,25,0.0743417255796007,1
880,216,25,0.106520529726301,1
881,216,25,0.0665722492668159,1
881,217,25,0.0636776010539742,1
881,220,25,0.0669237397145514,1
882,220,25,0.0737382971936524,1
882,226,25,0.0820593424332201,1
883,220,25,0.0712055230018994,1
883,221,25,0.0998144416503402,1
882,220,26,0.0610998140717355,1
