x,y,z,signal,cytoplasm.p
73,61,1,0.0807707830545686,1
73,62,1,0.0826697218422719,1
73,63,1,0.0773975873354292,1
74,59,1,0.0773380328952282,1
74,60,1,0.081531090052145,1
74,61,1,0.0864766790080893,1
74,62,1,0.0882459075344743,1
74,63,1,0.0814191361447496,1
75,59,1,0.0815051428846191,1
75,60,1,0.0836881769410118,1
75,61,1,0.0853778503519812,1
75,62,1,0.0865284710378969,1
75,63,1,0.080282109268139,1
76,59,1,0.0823630682672663,1
76,60,1,0.0838546979079601,1
76,61,1,0.0836488725450578,1
76,62,1,0.084823707603428,1
76,63,1,0.07919489865131,1
77,59,1,0.077215157903029,1
77,60,1,0.0805422331393285,1
77,61,1,0.0823469104327819,1
77,62,1,0.0836853635468,1
77,63,1,0.0783203934250466,1
70,61,2,0.0780873420790676,1
70,62,2,0.0806174594641047,1
70,63,2,0.0780234396659938,1
71,60,2,0.0773748436008581,1
71,61,2,0.080782989349001,1
71,62,2,0.0835502630779351,1
71,63,2,0.0806126894821002,1
72,59,2,0.0803069182898246,1
72,60,2,0.0849238900136782,1
72,61,2,0.0871004021107618,1
72,62,2,0.0919680472588844,1
72,63,2,0.0876413538769084,1
73,59,2,0.0833733964931808,1
73,60,2,0.0913009723090396,1
73,61,2,0.0990094294743454,1
73,62,2,0.107196777487117,1
73,63,2,0.100158617886844,1
73,64,2,0.08293591369325,1
74,59,2,0.0870445306593471,1
74,60,2,0.096188822742865,1
74,61,2,0.105176197764221,1
74,62,2,0.112910793919386,1
74,63,2,0.104461723515986,1
74,64,2,0.086780832498693,1
75,59,2,0.0925460527056156,1
75,60,2,0.0962010482195307,1
75,61,2,0.096417634815293,1
75,62,2,0.101256615312844,1
75,63,2,0.0972129557826505,1
75,64,2,0.0838572235686729,1
76,59,2,0.0965767706224353,1
76,60,2,0.097968735773177,1
76,61,2,0.0913996329287843,1
76,62,2,0.0934596129588007,1
76,63,2,0.0935510866351498,1
76,64,2,0.0828136525325152,1
77,59,2,0.0887719930698428,1
77,60,2,0.0938459175603882,1
77,61,2,0.0900785397358683,1
77,62,2,0.09080990713753,1
77,63,2,0.0917203087163045,1
77,64,2,0.0829194937015777,1
78,60,2,0.081889126435982,1
78,61,2,0.0824092846612725,1
78,62,2,0.0837642281018183,1
78,63,2,0.0849277072780974,1
78,64,2,0.0789625378657285,1
79,62,2,0.077807543630629,1
79,63,2,0.0793942468134474,1
83,43,2,0.0772282082157249,1
84,42,2,0.0877508588525239,1
84,43,2,0.0955193052553181,1
84,44,2,0.0802938743712064,1
85,43,2,0.0962966460760312,1
85,44,2,0.0830456296734314,1
69,62,3,0.0793848794895377,1
70,61,3,0.0894545736582412,1
70,62,3,0.0950831524235601,1
70,63,3,0.0892467469490019,1
70,64,3,0.0793794445234468,1
71,60,3,0.0849332829138989,1
71,61,3,0.0936878111997643,1
71,62,3,0.0989112420163545,1
71,63,3,0.0931935937479219,1
71,64,3,0.080214779629389,1
72,59,3,0.084682916405362,1
72,60,3,0.0980240509398271,1
72,61,3,0.104556662782478,1
72,62,3,0.110542453095603,1
