x,y,z,signal,mito.p
24,25,1,0.0600907643722154,1
25,24,1,0.0649442607186513,1
25,25,1,0.0669220523838815,1
25,26,1,0.064125892364294,1
25,27,1,0.0633064207552679,1
25,28,1,0.066566187855871,1
25,29,1,0.0698310883355506,1
26,23,1,0.0669231361693503,1
26,24,1,0.074613217084384,1
26,25,1,0.0733064703368307,1
26,26,1,0.0690232917568134,1
26,27,1,0.0689802453555315,1
26,28,1,0.0736245646167693,1
26,29,1,0.0773857804335266,1
26,30,1,0.0796402553902168,1
27,22,1,0.0633041623280636,1
27,23,1,0.0758919930812174,1
27,24,1,0.0856863570541221,1
27,25,1,0.0812793413824025,1
27,26,1,0.0743200174215594,1
27,27,1,0.0743121518647444,1
27,28,1,0.0800279196116211,1
27,29,1,0.0851839478574327,1
27,30,1,0.0902454661165311,1
27,31,1,0.101627848369924,1
28,22,1,0.0644598151038627,1
28,23,1,0.0811625910795137,1
28,24,1,0.0921048525968694,1
28,25,1,0.0860443177660033,1
28,26,1,0.0781550734243239,1
28,27,1,0.0794781158923082,1
28,28,1,0.0882368611973755,1
28,29,1,0.0936978744617675,1
28,30,1,0.0978926109557498,1
28,31,1,0.110697237741049,1
28,32,1,0.116114594569225,1
29,22,1,0.0643488406636516,1
29,23,1,0.0818776818174078,1
29,24,1,0.090699111456861,1
29,25,1,0.0839708674312576,1
29,26,1,0.0773079036333785,1
29,27,1,0.0818097862271452,1
29,28,1,0.0928477388626831,1
29,29,1,0.0972133954637906,1
29,30,1,0.0978981596777603,1
29,31,1,0.106259201143938,1
29,32,1,0.111084609924453,1
30,23,1,0.0777148228936195,1
30,24,1,0.0871447104623639,1
30,25,1,0.0819201765913553,1
30,26,1,0.0772118361106623,1
30,27,1,0.0818948212031737,1
30,28,1,0.0909516075121415,1
30,29,1,0.0946167298472493,1
30,30,1,0.094186317752297,1
30,31,1,0.0961181296567731,1
30,32,1,0.099134155352379,1
30,33,1,0.100763039483745,1
30,34,1,0.102190839227396,1
31,23,1,0.0657333668653529,1
31,24,1,0.0748552581792446,1
31,25,1,0.0728462833452883,1
31,26,1,0.0717199576744783,1
31,27,1,0.0770843517888197,1
31,28,1,0.0851800540174253,1
31,29,1,0.0903577904212782,1
31,30,1,0.090873049289992,1
31,31,1,0.0899237570551189,1
31,32,1,0.0919134379118385,1
31,33,1,0.0970809529856719,1
31,34,1,0.102795799190414,1
31,35,1,0.10484364752711,1
32,24,1,0.060600124073318,1
32,25,1,0.0614510254609372,1
32,26,1,0.0642130494831265,1
32,27,1,0.0710944187670213,1
32,28,1,0.079590453176522,1
32,29,1,0.0853347043630529,1
32,30,1,0.0872129564982271,1
32,31,1,0.0864501467510422,1
32,32,1,0.0879736311231413,1
32,33,1,0.0937950647083524,1
32,34,1,0.101041423085342,1
32,35,1,0.105037379046946,1
33,27,1,0.0659002438686038,1
33,28,1,0.0748166961837045,1
33,29,1,0.0803926880537819,1
33,30,1,0.0833278841205674,1
33,31,1,0.0833339650007123,1
33,32,1,0.0850421277146295,1
33,33,1,0.0903782330813171,1
33,34,1,0.0970740154607254,1
33,35,1,0.103144843008678,1
34,27,1,0.0636243398124062,1
34,28,1,0.0711903175566704,1
34,29,1,0.0765250016717553,1
34,30,1,0.0805339955076508,1
34,31,1,0.0815807765168428,1
34,32,1,0.0840066518209257,1
34,33,1,0.0886586743956449,1
34,34,1,0.0948401843458079,1
34,35,1,0.103253552531951,1
35,27,1,0.0611575791882455,1
35,28,1,0.0679522586141086,1
35,29,1,0.0743924493354305,1
35,30,1,0.0796372117052776,1
35,31,1,0.0808702869998908,1
35,32,1,0.0832150081884859,1
35,33,1,0.0876283124118175,1
35,34,1,0.095587866524564,1
35,35,1,0.106438830473213,1
35,36,1,0.112444390772908,1
36,28,1,0.0666554606277742,1
36,29,1,0.0740930779361942,1
36,30,1,0.079734447379996,1
36,31,1,0.0808106463504439,1
36,32,1,0.0828779638871779,1
36,33,1,0.0880551162150297,1
36,34,1,0.0989269771050514,1
36,35,1,0.113072999324237,1
36,36,1,0.11893573357246,1
37,27,1,0.0610140068174389,1
37,28,1,0.067434637482457,1
37,29,1,0.0740599283782644,1
37,30,1,0.0787031443848335,1
37,31,1,0.0798941662073666,1
37,32,1,0.0824707331197363,1
37,33,1,0.0883297682199523,1
37,34,1,0.101110577683873,1
37,35,1,0.11679170738758,1
37,36,1,0.122980901182024,1
38,27,1,0.0616066687357667,1
38,28,1,0.0677152924907244,1
38,29,1,0.0732932572397389,1
38,30,1,0.0770533957607608,1
38,31,1,0.078403714577997,1
38,32,1,0.0807442563783176,1
38,33,1,0.0859127384224195,1
38,34,1,0.0976406859970037,1
38,35,1,0.111805826970626,1
38,36,1,0.119903755177769,1
39,27,1,0.0606483363023431,1
39,28,1,0.0660767646156063,1
39,29,1,0.0716860942458805,1
39,30,1,0.0757080610587341,1
39,31,1,0.0775939256511227,1
39,32,1,0.0800755282954451,1
39,33,1,0.0837243029922551,1
39,34,1,0.0919612737363295,1
39,35,1,0.102079572749184,1
39,36,1,0.111770003642558,1
40,27,1,0.0605673574096556,1
40,28,1,0.0659526030372367,1
40,29,1,0.0723596571800956,1
40,30,1,0.076451966212683,1
40,31,1,0.0778946793635617,1
40,32,1,0.080101097844827,1
40,33,1,0.0828187385806652,1
40,34,1,0.087496324215033,1
40,35,1,0.0932191008739231,1
40,36,1,0.102427033072512,1
41,27,1,0.0612007748533943,1
41,28,1,0.0663499174921261,1
41,29,1,0.0730288395443024,1
41,30,1,0.0782302440056669,1
41,31,1,0.0808669902153512,1
41,32,1,0.08307873027796,1
41,33,1,0.0848526145214689,1
41,34,1,0.0867105213426043,1
41,35,1,0.0882888439614744,1
41,36,1,0.094996645327039,1
42,27,1,0.0614375527745116,1
42,28,1,0.0659251190165178,1
42,29,1,0.0722795738706099,1
42,30,1,0.0791217451650967,1
42,31,1,0.0836713662373544,1
42,32,1,0.0860301506781096,1
42,33,1,0.0881628133399013,1
42,34,1,0.0881872212270144,1
42,35,1,0.0858563426396456,1
42,36,1,0.0897177599392602,1
43,27,1,0.0608781702087804,1
43,28,1,0.0658116006008351,1
43,29,1,0.0740916501948581,1
43,30,1,0.0839569080148311,1
43,31,1,0.0897973954571451,1
43,32,1,0.0904655978716167,1
43,33,1,0.0910906305798727,1
43,34,1,0.0896022167267737,1
43,35,1,0.0850212697116565,1
43,36,1,0.0870345796874877,1
44,27,1,0.0601807834634534,1
44,28,1,0.0654997429546416,1
44,29,1,0.0757708622083202,1
44,30,1,0.0870761139809,1
44,31,1,0.0926668764840722,1
44,32,1,0.091488431764763,1
44,33,1,0.0900827165836881,1
44,34,1,0.0886946599670467,1
44,35,1,0.0848348326521017,1
45,28,1,0.0659431604752188,1
45,29,1,0.0784259094660393,1
45,30,1,0.0909692466073751,1
45,31,1,0.0965503134489288,1
45,32,1,0.093707232657252,1
45,33,1,0.0897632529700135,1
45,34,1,0.0890259543646105,1
45,35,1,0.0865518084239023,1
46,28,1,0.0644794465472334,1
46,29,1,0.0769097714720875,1
46,30,1,0.0917431473088478,1
46,31,1,0.100384129912624,1
46,32,1,0.0980592737978003,1
46,33,1,0.0925115122677766,1
46,34,1,0.0924711136776997,1
47,28,1,0.064246627363457,1
47,29,1,0.0747650379062729,1
47,30,1,0.0897052023052363,1
47,31,1,0.0994391793093595,1
47,32,1,0.097868715757571,1
47,33,1,0.0940268909629269,1
48,28,1,0.0612727524859313,1
48,29,1,0.0693912531477803,1
48,30,1,0.0820076971352552,1
48,31,1,0.0910890925130698,1
48,32,1,0.0917484624004579,1
48,33,1,0.0920273392217886,1
49,29,1,0.0627592129292933,1
49,30,1,0.0715076071096742,1
49,31,1,0.0777496922308858,1
49,32,1,0.0803162065463031,1
50,30,1,0.0619984214891789,1
24,25,2,0.0624366602025461,1
24,26,2,0.0640066889422005,1
24,27,2,0.0630683578669482,1
24,28,2,0.0647251932798344,1
24,29,2,0.0682194928538171,1
25,24,2,0.0681890300454925,1
25,25,2,0.0756790000328121,1
25,26,2,0.076508043998523,1
25,27,2,0.0734961912014584,1
25,28,2,0.0744685154999753,1
25,29,2,0.0774528907660544,1
25,30,2,0.078668177701567,1
26,22,2,0.0636931504550705,1
26,23,2,0.0700937862516505,1
26,24,2,0.0808621294050752,1
26,25,2,0.0881531111885495,1
26,26,2,0.0873298820239163,1
26,27,2,0.0828304136109541,1
26,28,2,0.0833051440949241,1
26,29,2,0.0858844237158323,1
26,30,2,0.0888077500603286,1
26,31,2,0.0949758587111327,1
26,32,2,0.0980971868200057,1
27,21,2,0.0606273614841698,1
27,22,2,0.0695625172107728,1
27,23,2,0.0793199091728072,1
27,24,2,0.0916930465674191,1
27,25,2,0.095677905085002,1
27,26,2,0.0913180762644389,1
27,27,2,0.0874776143137974,1
27,28,2,0.0895934815456904,1
27,29,2,0.0930172961258057,1
27,30,2,0.0972825630417889,1
27,31,2,0.110137563137318,1
27,32,2,0.118197305753455,1
27,33,2,0.109773982316359,1
28,22,2,0.0657081672307716,1
28,23,2,0.0800051081989111,1
28,24,2,0.0927082939622844,1
28,25,2,0.0925565250582622,1
28,26,2,0.0869395959502403,1
28,27,2,0.0867153886426136,1
28,28,2,0.0929289643652376,1
28,29,2,0.09759670507412,1
28,30,2,0.100837178197486,1
28,31,2,0.116572172687962,1
28,32,2,0.129621988088795,1
28,33,2,0.123646033952623,1
29,23,2,0.0730333499089776,1
29,24,2,0.0837581209927195,1
29,25,2,0.0818180087192942,1
29,26,2,0.0772790502789236,1
29,27,2,0.081096551552988,1
29,28,2,0.0903851576267969,1
29,29,2,0.0960905093516538,1
29,30,2,0.0973191846070586,1
29,31,2,0.107288687013763,1
29,32,2,0.118093807486058,1
29,33,2,0.119458014332654,1
29,34,2,0.11765184366575,1
30,23,2,0.0648931800274874,1
30,24,2,0.0758959777774917,1
30,25,2,0.074659138437538,1
30,26,2,0.0705944237511365,1
30,27,2,0.0748171829137054,1
30,28,2,0.0833897637280185,1
30,29,2,0.0901481850136793,1
30,30,2,0.092096078477386,1
30,31,2,0.0953399392415589,1
30,32,2,0.101604316596813,1
30,33,2,0.109821578020716,1
30,34,2,0.1190793513714,1
30,35,2,0.124140382900498,1
31,24,2,0.0622667460040895,1
31,25,2,0.0625888055111023,1
31,26,2,0.0614741743397813,1
31,27,2,0.0675624462909668,1
31,28,2,0.0772636501416942,1
