x,y,z,signal,mito.p
38,813,25,0.089276704681621,1
39,813,25,0.0923486913478667,1
39,814,25,0.0796778244565549,1
40,813,25,0.0884282953516065,1
48,831,25,0.0869775608903125,1
33,814,26,0.0779511854718026,1
33,815,26,0.0756155758688247,1
33,816,26,0.0746657969039507,1
33,817,26,0.0731728856656431,1
33,818,26,0.073010791595868,1
34,813,26,0.0715921618454351,1
34,814,26,0.0703754536583198,1
34,815,26,0.0702550366560906,1
34,816,26,0.0704647978172898,1
34,817,26,0.0696418801598572,1
34,818,26,0.0678707670324869,1
34,819,26,0.0641493657298053,1
35,812,26,0.0697971275609526,1
35,813,26,0.0662141782294678,1
35,814,26,0.0635264032464865,1
35,815,26,0.0623856898368491,1
35,816,26,0.062533623308464,1
35,817,26,0.062735797971382,1
35,818,26,0.0634082057330616,1
35,819,26,0.0614428938250551,1
36,812,26,0.0797672464923251,1
36,813,26,0.0714801814965554,1
36,814,26,0.0627908828280202,1
37,812,26,0.0918748175086983,1
37,813,26,0.0813123027380652,1
37,814,26,0.0676324705137668,1
37,825,26,0.0608748734242408,1
37,826,26,0.0818003826035273,1
38,812,26,0.0939739931464262,1
38,813,26,0.0889578186542141,1
38,814,26,0.0737953679086943,1
38,826,26,0.0722569182115001,1
38,827,26,0.103882297367681,1
39,812,26,0.0928133238067509,1
39,813,26,0.0939157088512487,1
39,814,26,0.0789354638591423,1
39,826,26,0.0625350510498,1
39,827,26,0.0846173616876879,1
39,828,26,0.105587403417192,1
40,812,26,0.085464693721967,1
40,813,26,0.0855518573305328,1
40,814,26,0.0732645466594175,1
40,828,26,0.066418870908924,1
40,829,26,0.0674524972286243,1
41,813,26,0.0704576656003429,1
41,814,26,0.0631526335441752,1
46,832,26,0.0644177356728493,1
47,831,26,0.064712531810077,1
47,832,26,0.0775819261341666,1
48,831,26,0.0761722846644174,1
48,832,26,0.095907356097172,1
49,830,26,0.0612733300721991,1
49,831,26,0.0846311393915807,1
32,814,27,0.0732781686097101,1
32,815,27,0.0713150307623744,1
32,816,27,0.0733372641215559,1
32,817,27,0.0732098122483801,1
32,818,27,0.0724501240629344,1
33,813,27,0.0791038075421293,1
33,814,27,0.0736720824443264,1
33,815,27,0.0717720183153774,1
33,816,27,0.0723023982627866,1
33,817,27,0.0699069143799615,1
33,818,27,0.0667745861730676,1
33,819,27,0.0638151120138359,1
34,812,27,0.0706274824527994,1
34,813,27,0.068901875335649,1
34,814,27,0.0665385480815518,1
34,815,27,0.065035194862291,1
34,816,27,0.0659578597212467,1
34,817,27,0.0654061545100636,1
34,818,27,0.0632453069363516,1
35,811,27,0.0686651817810653,1
35,812,27,0.0671464673629752,1
35,813,27,0.0641184875785465,1
36,811,27,0.0800836274826605,1
36,812,27,0.0756828679138861,1
36,813,27,0.0690434229096517,1
36,825,27,0.0643136079013178,1
36,826,27,0.0874007628915178,1
37,811,27,0.0917994781942883,1
37,812,27,0.0851876534951731,1
37,813,27,0.0777060422844028,1
37,814,27,0.0643976629276111,1
37,826,27,0.0745576974156117,1
37,827,27,0.0988456023386299,1
38,811,27,0.0910002545533008,1
38,812,27,0.0873381239852653,1
38,813,27,0.0855022952369718,1
38,814,27,0.0696627641217636,1
38,826,27,0.0650498486801855,1
38,827,27,0.0949688952272528,1
38,828,27,0.127304711982519,1
39,811,27,0.0892255980315237,1
39,812,27,0.0883815433125842,1
39,813,27,0.0907383224257357,1
39,814,27,0.0733790709837688,1
39,827,27,0.0750343229017186,1
39,828,27,0.0994541576139213,1
39,829,27,0.0960179216841824,1
40,811,27,0.0821548193902018,1
40,812,27,0.0807879387734674,1
40,813,27,0.0806452100679958,1
40,814,27,0.0670793959688476,1
40,828,27,0.0621024259557768,1
40,829,27,0.0645376270066775,1
41,812,27,0.0706152233465094,1
41,813,27,0.0685814382619726,1
41,814,27,0.0608991774756204,1
42,812,27,0.0647200014931578,1
42,813,27,0.0632019360484024,1
43,813,27,0.0615991730937525,1
43,814,27,0.0614215945202145,1
44,813,27,0.0605484333472196,1
44,814,27,0.0625269064344512,1
44,815,27,0.0611202632215078,1
45,814,27,0.0617872845045104,1
45,815,27,0.0611098731584213,1
46,815,27,0.0641792704210622,1
46,832,27,0.0660879529158943,1
46,833,27,0.0624334802332068,1
47,832,27,0.0765275651164269,1
47,833,27,0.0753468684596467,1
48,831,27,0.0659051565967465,1
