x,y,z,signal,cytoplasm.p
120,511,1,0.0939890130257981,1
120,512,1,0.0957512350678479,1
120,514,1,0.0795832064698781,1
121,510,1,0.0869020119130415,1
121,511,1,0.0941131032147655,1
121,512,1,0.0941244238913667,1
121,513,1,0.0875934656623394,1
121,514,1,0.081190502956218,1
121,515,1,0.0755292122812067,1
121,516,1,0.0716393798828055,1
121,517,1,0.0715589192220728,1
121,518,1,0.0740710312678765,1
121,519,1,0.0770220261792503,1
121,520,1,0.0770722384712865,1
121,521,1,0.0758637712185418,1
122,507,1,0.0743880701104716,1
122,508,1,0.07824541396396,1
122,509,1,0.0825407661757255,1
122,510,1,0.0865458598333002,1
122,511,1,0.0897430644863115,1
122,512,1,0.0881107307363773,1
122,513,1,0.0830692920286049,1
122,514,1,0.0782815862211002,1
122,515,1,0.0727956761867687,1
122,516,1,0.0688064554355396,1
122,517,1,0.0682634702634457,1
122,518,1,0.0709741314034179,1
122,519,1,0.0748228260203919,1
122,520,1,0.0763706021028235,1
122,521,1,0.0765089419688461,1
122,522,1,0.0771651339069526,1
122,523,1,0.0795145037393932,1
122,524,1,0.0835076897223207,1
123,504,1,0.0734810622929993,1
123,505,1,0.0733319767688695,1
123,506,1,0.0742917365433932,1
123,507,1,0.0748840475206784,1
123,508,1,0.0767518393643669,1
123,509,1,0.0801527083802333,1
123,510,1,0.0833951238623379,1
123,511,1,0.0846891969933816,1
123,512,1,0.081040866372698,1
123,513,1,0.0752855601739124,1
123,514,1,0.070361017934156,1
123,520,1,0.0696071746782556,1
123,521,1,0.0718194505180773,1
123,522,1,0.0745414083755469,1
123,523,1,0.0783999561740071,1
123,524,1,0.0830755812933834,1
123,525,1,0.0869511280760734,1
124,502,1,0.0827541040267874,1
124,503,1,0.076633175912437,1
124,504,1,0.0731902167407626,1
124,505,1,0.073548968383279,1
124,506,1,0.0745079255278215,1
124,507,1,0.0743212062412124,1
124,508,1,0.0747595080985125,1
124,509,1,0.077212650799798,1
124,510,1,0.0792181895216872,1
124,511,1,0.0784899585478751,1
124,512,1,0.0738257199926359,1
124,522,1,0.0688396747331219,1
124,523,1,0.0740831066562512,1
124,524,1,0.0794934616563772,1
124,525,1,0.0845721687502941,1
124,526,1,0.0869526075507404,1
125,500,1,0.0788988925335478,1
125,501,1,0.0790848750777114,1
125,502,1,0.0770571082971623,1
125,503,1,0.0741577093160759,1
125,504,1,0.0719908659270587,1
125,505,1,0.0713652637748795,1
125,506,1,0.0710820791461205,1
125,507,1,0.0708707418802357,1
125,508,1,0.0712092600594933,1
125,509,1,0.0725823802641386,1
125,510,1,0.0723018910345704,1
125,511,1,0.06988583702615,1
125,524,1,0.0734779835481459,1
125,525,1,0.0800439340484455,1
125,526,1,0.0849947055172162,1
125,527,1,0.0869588788461909,1
126,499,1,0.0795189062247381,1
126,500,1,0.0763477451176857,1
126,501,1,0.0737178021988132,1
126,502,1,0.0723176920636043,1
126,503,1,0.0717621702903853,1
126,504,1,0.069961535814979,1
126,525,1,0.0734238180039632,1
126,526,1,0.0798063435944425,1
126,527,1,0.0849463201068538,1
127,499,1,0.0800348894867165,1
127,500,1,0.0751820927836425,1
127,501,1,0.0711978974544602,1
127,502,1,0.0695516913833575,1
127,503,1,0.0688376322195129,1
127,526,1,0.0726141320666059,1
127,527,1,0.0800023829724757,1
128,500,1,0.0784238733494933,1
128,501,1,0.072339704490329,1
128,527,1,0.0755467862839305,1
129,500,1,0.0833207667833283,1
129,501,1,0.072731885072587,1
129,527,1,0.0738834973717342,1
130,500,1,0.0806992993974669,1
130,527,1,0.0755170769950722,1
131,499,1,0.0856674412165781,1
131,500,1,0.0720649714354771,1
131,526,1,0.0694458161031438,1
131,527,1,0.0798459060647871,1
132,498,1,0.0847637517349985,1
132,499,1,0.0762945678865397,1
132,526,1,0.0753299504036965,1
132,527,1,0.0860393404173695,1
133,498,1,0.0781803769763745,1
