x,y,z,signal,cytoplasm.p
413,459,1,0.187768839115288,1
413,460,1,0.184896477982973,1
414,458,1,0.195539279657082,1
414,459,1,0.286721447720229,1
414,460,1,0.277508165981388,1
414,461,1,0.18417261355585,1
415,458,1,0.192457707629355,1
415,459,1,0.290234882596078,1
415,460,1,0.279492147499527,1
415,461,1,0.176733647216762,1
416,458,1,0.13965530468457,1
416,459,1,0.193003340282432,1
416,460,1,0.186075673200506,1
417,459,1,0.114349962676508,1
418,458,1,0.09318192066144,1
418,459,1,0.0942446327054994,1
418,460,1,0.091545705536671,1
419,456,1,0.093110905877427,1
419,457,1,0.0972337106125509,1
419,458,1,0.100359948399757,1
419,459,1,0.0989946328732131,1
419,460,1,0.0939384593165311,1
419,461,1,0.0862509651925013,1
420,451,1,0.0940272996738591,1
420,452,1,0.0896027479942157,1
420,453,1,0.0898216503471626,1
420,454,1,0.0940065331205382,1
420,455,1,0.0988010493033316,1
420,456,1,0.105207791558096,1
420,457,1,0.110047818058782,1
420,458,1,0.110244690015676,1
420,459,1,0.105847691305538,1
420,460,1,0.0975453586567645,1
420,461,1,0.0863259571877647,1
421,450,1,0.0907017700602629,1
421,451,1,0.0923365775876767,1
421,452,1,0.0915570082439443,1
421,453,1,0.0970415705786804,1
421,454,1,0.106000754040919,1
421,455,1,0.113850954439655,1
421,456,1,0.120939590761255,1
421,457,1,0.123866363018567,1
421,458,1,0.120583989740903,1
421,459,1,0.114419767525773,1
421,460,1,0.103901109948615,1
421,461,1,0.0897715039426622,1
421,462,1,0.0801159970432549,1
422,449,1,0.0813954072027008,1
422,450,1,0.0851726617615672,1
422,451,1,0.0887915586230875,1
422,452,1,0.0952154196576014,1
422,453,1,0.107493933315297,1
422,454,1,0.118694958151592,1
422,455,1,0.12518125062114,1
422,456,1,0.128265482109402,1
422,457,1,0.128763064779571,1
422,458,1,0.125382614910019,1
422,459,1,0.12071049380959,1
422,460,1,0.11036854660338,1
422,461,1,0.0955556089843573,1
422,462,1,0.0852807832077733,1
423,449,1,0.0771242476961165,1
423,450,1,0.0807523807921972,1
423,451,1,0.08707661987262,1
423,452,1,0.0984715457369231,1
423,453,1,0.113177799455975,1
423,454,1,0.123542088526589,1
423,455,1,0.126653238068103,1
423,456,1,0.126425914090129,1
423,457,1,0.125261130273602,1
423,458,1,0.122354459704477,1
423,459,1,0.118359722369571,1
423,460,1,0.110423484828664,1
423,461,1,0.101320259233671,1
423,462,1,0.0932424413579368,1
424,449,1,0.0730501398397059,1
424,450,1,0.0764474988468483,1
424,451,1,0.0840379586000101,1
424,452,1,0.0971905662561705,1
424,453,1,0.114123728837762,1
424,454,1,0.125552053692927,1
424,455,1,0.12731927719792,1
424,456,1,0.124460153470519,1
424,457,1,0.121098463579335,1
424,458,1,0.116987440733563,1
424,459,1,0.112756766122824,1
424,460,1,0.108798841951088,1
424,461,1,0.107401774622076,1
424,462,1,0.103276532048129,1
424,463,1,0.0943520353785879,1
425,450,1,0.0728519141934402,1
425,451,1,0.0804956230550598,1
425,452,1,0.0963345613811638,1
425,453,1,0.118609388211948,1
425,454,1,0.133290029648912,1
425,455,1,0.1316361207259,1
425,456,1,0.121948352893067,1
425,457,1,0.113648955234523,1
425,458,1,0.109945788214747,1
425,459,1,0.10833942613346,1
425,460,1,0.107108826658471,1
425,461,1,0.108247530990382,1
425,462,1,0.105670693425344,1
425,463,1,0.098705368621835,1
425,464,1,0.0926430504654439,1
426,451,1,0.0781546748476465,1
426,452,1,0.0947603643968866,1
426,453,1,0.119263639462638,1
426,454,1,0.136969608930881,1
426,455,1,0.136750718557486,1
426,456,1,0.120654908688501,1
426,457,1,0.10700254407349,1
426,458,1,0.105245838615118,1
426,459,1,0.106857531597027,1
426,460,1,0.105835232571501,1
426,461,1,0.104429312353592,1
426,462,1,0.101446679445494,1
426,463,1,0.0972942732374797,1
426,464,1,0.0937960943210503,1
427,451,1,0.0785517610564316,1
427,452,1,0.092399877540228,1
427,453,1,0.111987163766321,1
427,454,1,0.132412479549707,1
427,455,1,0.1407020899143,1
427,456,1,0.125225562983836,1
427,457,1,0.108397083717038,1
427,458,1,0.106713669157551,1
427,459,1,0.108159241692444,1
427,460,1,0.106460672999729,1
427,461,1,0.103736163497692,1
427,462,1,0.0997779817655885,1
427,463,1,0.0961201753193054,1
427,464,1,0.0932255561794506,1
428,451,1,0.0811746120805444,1
428,452,1,0.0907675976982776,1
428,453,1,0.101020986066631,1
428,454,1,0.11582090790245,1
428,455,1,0.128524839409314,1
428,456,1,0.120685612280172,1
428,457,1,0.110901516870036,1
428,458,1,0.110821697115333,1
428,459,1,0.110342574934733,1
428,460,1,0.109279389698371,1
428,461,1,0.107988413281509,1
428,462,1,0.103682231554772,1
428,463,1,0.0985662261258311,1
428,464,1,0.0948877429728667,1
428,468,1,0.0999745901723398,1
428,469,1,0.0948548411334113,1
429,450,1,0.0757329724804774,1
429,451,1,0.0833966213063328,1
429,452,1,0.0905009029227903,1
429,453,1,0.0941606979746986,1
429,454,1,0.100193049281864,1
429,455,1,0.108565659972206,1
429,456,1,0.107984891293233,1
429,457,1,0.109055120506147,1
429,458,1,0.112992655480449,1
429,459,1,0.113341799522294,1
429,460,1,0.114673374640745,1
429,461,1,0.114473052572887,1
429,462,1,0.109375849050745,1
429,463,1,0.102470116528456,1
429,464,1,0.0975347088350729,1
429,467,1,0.0954654209274339,1
429,468,1,0.0979305910988862,1
429,469,1,0.0986698133116206,1
429,470,1,0.0982931402593736,1
429,471,1,0.0917420444035031,1
430,450,1,0.076948759239469,1
430,451,1,0.0824285956409573,1
430,452,1,0.086513185605332,1
430,453,1,0.0885288111099707,1
430,454,1,0.0907647405751354,1
430,455,1,0.0942283644739391,1
430,456,1,0.0949880357818675,1
430,457,1,0.0998533091883068,1
430,458,1,0.10784734207764,1
430,459,1,0.113920627513849,1
430,460,1,0.118394774538603,1
430,461,1,0.116677841192734,1
430,462,1,0.110729993645087,1
430,463,1,0.104285581689188,1
430,464,1,0.100219362367742,1
430,465,1,0.0968713830737748,1
430,466,1,0.0953015646157386,1
430,467,1,0.0955748481448035,1
430,468,1,0.0997324894170242,1
430,469,1,0.108756410378049,1
430,470,1,0.111367832909593,1
430,471,1,0.0990385259515909,1
430,472,1,0.0891357131815419,1
431,450,1,0.0772362265580533,1
431,451,1,0.0803490891754973,1
431,452,1,0.0828212074870858,1
431,453,1,0.0845186321325893,1
431,454,1,0.0856153900633162,1
431,455,1,0.0857193546049925,1
431,456,1,0.0845943249316423,1
431,457,1,0.0885840787729335,1
431,458,1,0.0997678770135111,1
431,459,1,0.112613682354225,1
431,460,1,0.119999723032759,1
431,461,1,0.115504527935213,1
431,462,1,0.109478573708794,1
431,463,1,0.10567482637077,1
431,464,1,0.103358711774567,1
431,465,1,0.101815553809416,1
431,466,1,0.100767259156139,1
431,467,1,0.101226483300936,1
431,468,1,0.107797842568945,1
431,469,1,0.121779237558061,1
431,470,1,0.122032413409163,1
431,471,1,0.104101108568571,1
431,472,1,0.0918546342225899,1
432,450,1,0.0784532651802247,1
432,451,1,0.0805731127869067,1
432,452,1,0.081822610005111,1
432,455,1,0.0794253099852824,1
432,458,1,0.0943763658486166,1
432,459,1,0.108930724838604,1
432,460,1,0.117625555527763,1
432,461,1,0.113380816923024,1
432,462,1,0.109277568806473,1
432,463,1,0.107918788125523,1
432,464,1,0.105427149134017,1
432,465,1,0.10392614721221,1
432,466,1,0.10456493286132,1
432,467,1,0.10790042347237,1
432,468,1,0.11714122224206,1
432,469,1,0.131862558217029,1
432,470,1,0.12904863333917,1
432,471,1,0.107309208624089,1
432,472,1,0.092828026727243,1
432,473,1,0.0874038473241562,1
433,449,1,0.0771554963574016,1
433,450,1,0.0799507750626363,1
433,451,1,0.0823000550484372,1
433,458,1,0.0934847517554117,1
433,459,1,0.103182193076451,1
433,460,1,0.110701985452607,1
433,461,1,0.110380933460106,1
433,462,1,0.110787998635673,1
433,463,1,0.110369936231407,1
433,464,1,0.10665086036663,1
433,465,1,0.105331145004618,1
433,466,1,0.109151831429112,1
433,467,1,0.117342023491997,1
433,468,1,0.126413742865338,1
433,469,1,0.135216820785999,1
433,470,1,0.12759384852882,1
433,471,1,0.105791040004324,1
433,472,1,0.0911571427791046,1
433,473,1,0.0848164258249623,1
434,448,1,0.0785977385768503,1
434,449,1,0.0794707604054149,1
434,450,1,0.0820348637067206,1
434,451,1,0.0842756389006528,1
434,458,1,0.0961076566875082,1
434,459,1,0.100927222113448,1
434,460,1,0.106821916389053,1
434,461,1,0.110734270345137,1
434,462,1,0.11347386210309,1
434,463,1,0.11055389423129,1
434,464,1,0.105963737225365,1
434,465,1,0.106309011871928,1
434,466,1,0.113192055122806,1
434,467,1,0.123639709895503,1
434,468,1,0.129764663139312,1
434,469,1,0.129081648984369,1
434,470,1,0.117460465322216,1
434,471,1,0.099406993010746,1
434,472,1,0.08868682140031,1
434,473,1,0.0841554061274162,1
434,474,1,0.0803683642745993,1
435,448,1,0.0826434489053421,1
435,449,1,0.0835382555491441,1
435,450,1,0.0862682576757542,1
435,451,1,0.0871525043445043,1
435,458,1,0.0998150045709178,1
435,459,1,0.103304588158817,1
435,460,1,0.109339706742485,1
435,461,1,0.117040797657988,1
435,462,1,0.121069724634185,1
435,463,1,0.113127736908338,1
435,464,1,0.106358056157648,1
435,465,1,0.107848863480738,1
435,466,1,0.115208860613313,1
435,467,1,0.123060402721869,1
435,468,1,0.123990075851648,1
435,469,1,0.117456967293044,1
435,470,1,0.107256881941132,1
435,471,1,0.095067951372986,1
435,472,1,0.0873193495544134,1
435,473,1,0.0842185263866882,1
435,486,1,0.107900878695344,1
435,487,1,0.110462082945076,1
435,488,1,0.111616791958405,1
436,450,1,0.0962133402948906,1
436,457,1,0.0971441454923294,1
436,458,1,0.102741788807783,1
436,459,1,0.106007199039872,1
436,460,1,0.115416849594425,1
436,461,1,0.134668900038497,1
436,462,1,0.148846172681696,1
436,463,1,0.132843959052166,1
436,464,1,0.11223060024168,1
436,465,1,0.107075727156408,1
436,466,1,0.112135195089879,1
436,467,1,0.115438173196912,1
436,468,1,0.111394523351357,1
436,469,1,0.105133937620269,1
436,470,1,0.101495987281358,1
436,471,1,0.0947854375991368,1
436,472,1,0.0884564546161383,1
436,473,1,0.0882823018795342,1
436,476,1,0.0889846749904427,1
436,477,1,0.0907550610971525,1
436,483,1,0.113623426809298,1
436,484,1,0.116961493024019,1
436,485,1,0.114097194130173,1
436,486,1,0.113003736566011,1
436,487,1,0.118401890392466,1
436,488,1,0.122042596028328,1
436,489,1,0.116770862413696,1
437,456,1,0.100137122743544,1
437,457,1,0.101890354131848,1
437,458,1,0.105523285038488,1
437,459,1,0.109698182855306,1
437,460,1,0.124168391482558,1
437,461,1,0.156882619174739,1
437,462,1,0.181374477727473,1
437,463,1,0.155917857937273,1
437,464,1,0.11594718435965,1
437,465,1,0.100362913338867,1
437,466,1,0.103524137407569,1
437,467,1,0.105730088043957,1
437,468,1,0.100191078645567,1
437,469,1,0.0959254836408676,1
437,470,1,0.0963851031108788,1
437,471,1,0.0929670554175032,1
437,472,1,0.091373571354572,1
437,473,1,0.0990426948356727,1
437,474,1,0.107351352687881,1
437,475,1,0.108146052205737,1
437,476,1,0.108528331688301,1
437,477,1,0.106410310963293,1
437,478,1,0.103379664010944,1
437,482,1,0.116227230345796,1
437,483,1,0.128388188660118,1
437,484,1,0.131256201215072,1
437,485,1,0.125254277969882,1
437,486,1,0.124944163308319,1
437,487,1,0.129283779964573,1
437,488,1,0.128768587353024,1
437,489,1,0.121498317064623,1
437,490,1,0.115481383440828,1
438,450,1,0.117621853846208,1
438,451,1,0.1218427651221,1
438,452,1,0.119382404740759,1
438,454,1,0.117928793926501,1
438,455,1,0.130386306049568,1
438,456,1,0.139711572640122,1
438,457,1,0.130765554705487,1
438,458,1,0.118781306762112,1
438,459,1,0.116850226945424,1
438,460,1,0.127826611223383,1
438,461,1,0.152195319981979,1
438,462,1,0.167918661621454,1
438,463,1,0.140929641503762,1
438,464,1,0.102899032406796,1
438,465,1,0.0881378224931326,1
438,466,1,0.090782404424499,1
438,467,1,0.0923398240462576,1
438,468,1,0.0869110265258906,1
438,469,1,0.0832747892629097,1
438,470,1,0.0832686617220826,1
438,471,1,0.0819475088138356,1
438,472,1,0.0861700852474501,1
438,473,1,0.100871517196839,1
438,474,1,0.11538275578955,1
438,475,1,0.122560136632061,1
438,476,1,0.126406962438929,1
438,477,1,0.118938706095301,1
438,478,1,0.107661467349444,1
438,479,1,0.105810039573731,1
