x,y,z,fucci_ch00,fucci_ch02,cellCycle
70,266,0,0.00205996795605402,0.0279850461585412,2
71,266,0,0.00178530556191348,0.00738536659800107,2
72,266,0,0.00248722056916152,0.00978103303578241,2
73,266,0,0.00163271534294652,0.026642252231632,2
74,266,0,0.00199893186846723,0.00991836423285267,2
75,266,0,0.0146944380865187,0.0163576714732586,2
76,266,0,0.0068055237659266,0.0125734340428779,2
77,266,0,0.00387579156176089,0.00750743877317464,2
63,267,0,0.00230411230640116,0.0108644235904479,2
64,267,0,0.00170901045243,0.00779736018921187,2
65,267,0,0.00155642023346304,0.00762951094834821,2
66,267,0,0.0566720073243305,0.0072327763790341,2
67,267,0,0.054032196536202,0.007690547035935,2
68,267,0,0.00181582360570687,0.00764476997024491,2
69,267,0,0.00833142595559625,0.0112764171816587,2
70,267,0,0.00634775310902571,0.0148470283054856,2
71,267,0,0.0021210040436408,0.0133058670939193,2
72,267,0,0.00175478751812009,0.00813305867093919,2
73,267,0,0.00158693827725643,0.00790417334248875,2
74,267,0,0.00227359426260777,0.00747692072938125,2
75,267,0,0.00154116121156634,0.00721751735713741,2
76,267,0,0.0153658350499733,0.00764476997024491,2
77,267,0,0.0381780727855345,0.00801098649576562,2
78,267,0,0.019806210421912,0.00749217975127794,2
79,267,0,0.0017242694743267,0.00709544518196384,2
80,267,0,0.00175478751812009,0.0135957885099565,2
81,267,0,0.00201419089036393,0.0135805294880598,2
82,267,0,0.00451667048142214,0.00958266575112535,2
83,267,0,0.00184634164950027,0.0114290074006256,2
61,268,0,0.00216678110933089,0.0227512016479744,2
62,268,0,0.0017242694743267,0.0111390859845884,2
63,268,0,0.00141908903639277,0.00784313725490196,2
64,268,0,0.00177004654001678,0.0125123979552911,2
65,268,0,0.00140383001449607,0.0294956893263142,2
66,268,0,0.00184634164950027,0.018951705195697,2
67,268,0,0.00190737773708705,0.00762951094834821,2
68,268,0,0.0377508201724269,0.018097199969482,2
69,268,0,0.00183108262760357,0.00926222629129473,2
70,268,0,0.00161745632104982,0.00738536659800107,2
71,268,0,0.0281528953994049,0.00755321583886473,2
72,268,0,0.00143434805828946,0.00993362325474937,2
73,268,0,0.00187685969329366,0.00773632410162509,2
74,268,0,0.0111696040283818,0.0162050812542916,2
75,268,0,0.00190737773708705,0.0113832303349355,2
76,268,0,0.00189211871519036,0.00778210116731518,2
77,268,0,0.00201419089036393,0.0173495078965438,2
78,268,0,0.00144960708018616,0.0181277180132754,2
79,268,0,0.0422064545662623,0.00904859998474098,2
80,268,0,0.0168612191958495,0.0283207446402686,2
81,268,0,0.00152590218966964,0.00866712443732357,2
82,268,0,0.0227512016479744,0.00794995040817884,2
83,268,0,0.00225833524071107,0.00747692072938125,2
84,268,0,0.00209048599984741,0.00839246204318303,2
85,268,0,0.00146486610208286,0.0110780498970016,2
86,268,0,0.00216678110933089,0.00801098649576562,2
87,268,0,0.00204470893415732,0.00819409475852598,2
88,268,0,0.00183108262760357,0.00782787823300526,2
89,268,0,0.00146486610208286,0.00802624551766232,2
