x,y,z,signal,mito.p
222,887,1,0.2017744818461,1
222,888,1,0.206390636994739,1
222,889,1,0.180242847013405,1
223,885,1,0.218107772091802,1
223,886,1,0.227007692084475,1
223,887,1,0.237192962935466,1
223,888,1,0.250721827754741,1
223,889,1,0.234052943896511,1
223,890,1,0.200664111683142,1
224,884,1,0.233420832317382,1
224,885,1,0.3047426010182,1
224,886,1,0.312713019976959,2
224,887,1,0.272649483306432,1
224,888,1,0.250109689742669,1
224,889,1,0.236828704427763,1
224,890,1,0.215427569062377,1
224,891,1,0.187166161140709,1
224,892,1,0.163430732894241,1
225,881,1,0.227400945239639,1
225,882,1,0.240374130349006,1
225,883,1,0.230807639663283,1
225,884,1,0.260380178005937,1
225,885,1,0.346258884939817,2
225,886,1,0.369520082291096,2
225,887,1,0.30969953160101,2
225,888,1,0.249884563146055,1
225,889,1,0.221635297174645,1
225,890,1,0.206225478206766,1
225,891,1,0.192360030518103,1
225,892,1,0.181301740489096,1
225,893,1,0.165103943102468,1
226,880,1,0.266483539519587,1
226,881,1,0.318664883868782,1
226,882,1,0.316334736445014,1
226,883,1,0.270907001564345,1
226,884,1,0.272894230164081,2
226,885,1,0.353988726051976,2
226,886,1,0.399509686614733,2
226,887,1,0.365301820383364,2
226,888,1,0.299650354229327,2
226,889,1,0.244823053981015,1
226,890,1,0.220485215414921,1
226,891,1,0.221460975983858,1
226,892,1,0.218440115288937,1
226,893,1,0.194926563223689,1
227,880,1,0.227253122000432,1
227,881,1,0.308812262413478,1
227,882,1,0.299509267358255,1
227,883,1,0.260680017049135,1
227,884,1,0.267345841748298,1
227,885,1,0.328933393618332,2
227,886,1,0.367592845053735,2
227,887,1,0.364341746601761,2
227,888,1,0.333850871695458,2
227,889,1,0.293308793796285,2
227,890,1,0.281327244473069,2
227,891,1,0.295580056883212,2
227,892,1,0.271975304757063,2
227,893,1,0.222267620737386,1
227,894,1,0.17735356925759,1
227,895,1,0.15194433018266,1
227,896,1,0.126577499607124,1
228,881,1,0.250787142261166,1
228,882,1,0.272135988335437,1
228,883,1,0.270241749880441,1
228,884,1,0.2844752482281,1
228,885,1,0.318382851449045,2
228,886,1,0.327636360107586,2
228,887,1,0.327588640241009,2
228,888,1,0.327781027146339,2
228,889,1,0.328577614455134,2
228,890,1,0.355266728145055,2
228,891,1,0.382451271091427,2
228,892,1,0.331828760014577,2
228,893,1,0.255230389443103,1
228,894,1,0.205561357102129,1
228,895,1,0.186940339708921,1
228,896,1,0.158424869427516,1
228,897,1,0.116174085841869,1
229,881,1,0.214592141645,1
229,882,1,0.288557393102788,1
229,883,1,0.3274083364016,2
229,884,1,0.325367028426908,2
229,885,1,0.334601199469231,2
229,886,1,0.339689347908259,2
229,887,1,0.338223198582103,2
229,888,1,0.328811550148539,2
229,889,1,0.343180882884424,2
229,890,1,0.405535627002303,2
229,891,1,0.443535715187486,2
229,892,1,0.372823564249124,2
229,893,1,0.276473031727446,2
229,894,1,0.217600377538103,1
229,895,1,0.196944399901715,1
229,896,1,0.167586589181788,1
229,897,1,0.123620610855747,1
230,881,1,0.191726882574646,1
230,882,1,0.3191955495124,2
230,883,1,0.397715457317429,2
230,884,1,0.360915337702143,2
230,885,1,0.335300180101277,2
230,886,1,0.350321739305756,2
230,887,1,0.36497435280932,2
230,888,1,0.340725005624632,2
230,889,1,0.336539035887224,2
230,890,1,0.397121526342309,2
230,891,1,0.429388117310412,2
230,892,1,0.350239583878995,2
230,893,1,0.251815639642179,2
230,894,1,0.197729952285786,1
230,895,1,0.178341518884254,1
230,896,1,0.153986215223853,1
230,897,1,0.12148646583559,1
231,881,1,0.156327609555957,1
231,882,1,0.300317325335867,2
231,883,1,0.39503697371064,2
231,884,1,0.337810018967352,2
231,885,1,0.285276616945047,2
231,886,1,0.298078377973,2
231,887,1,0.333592722762744,2
231,888,1,0.327759711016402,2
231,889,1,0.310250076596745,2
231,890,1,0.328348860583371,2
231,891,1,0.330196415536119,2
231,892,1,0.265616479436459,2
231,893,1,0.197644829088448,1
231,894,1,0.165035319296312,1
231,895,1,0.148939097390736,1
231,896,1,0.128927608821081,1
231,901,1,0.116780618065074,1
232,882,1,0.219704220678521,1
232,883,1,0.300272243487581,2
232,884,1,0.275301092101886,2
232,885,1,0.241884631357671,1
232,886,1,0.252576566596583,1
232,887,1,0.299939005248526,2
232,888,1,0.327830631311694,2
232,889,1,0.305827509593907,2
232,890,1,0.274812234337426,1
232,891,1,0.243805791731471,1
232,892,1,0.198621885112796,1
232,893,1,0.162864136028283,1
232,894,1,0.144355564164707,1
232,895,1,0.127912383969592,1
232,900,1,0.116115166174425,1
232,901,1,0.120737197979881,1
233,883,1,0.221152422058807,1
233,884,1,0.2558345427391,1
233,885,1,0.261775077284514,1
233,886,1,0.271212375735206,2
233,887,1,0.311662358531558,2
233,888,1,0.346577873169357,2
233,889,1,0.315032803757443,2
233,890,1,0.254192517675665,1
233,891,1,0.20559845423434,1
233,892,1,0.171710094414675,1
233,893,1,0.149724897089022,1
233,894,1,0.13043308110738,1
234,883,1,0.201986324136322,1
234,884,1,0.272751400316638,1
234,885,1,0.29963445545838,2
234,886,1,0.301128044885504,2
234,887,1,0.309224217234023,2
234,888,1,0.322727149391353,2
234,889,1,0.299020833561019,2
234,890,1,0.247894649420559,1
234,891,1,0.20206970435729,1
234,892,1,0.175134748561055,1
234,893,1,0.152244687408023,1
234,894,1,0.122491692126684,1
235,883,1,0.194389490964222,1
235,884,1,0.268204775792941,1
235,885,1,0.302961161398858,2
235,886,1,0.293782600724249,2
235,887,1,0.270550845541391,1
235,888,1,0.263479896604757,1
235,889,1,0.255512092110554,1
235,890,1,0.229591419016419,1
235,891,1,0.202886477216755,1
235,892,1,0.18341862062169,1
235,893,1,0.152242520464427,1
236,884,1,0.248009685861013,1
236,885,1,0.301553543103523,2
236,886,1,0.293205793314282,2
236,887,1,0.252666871615564,1
236,888,1,0.230335434389282,1
236,889,1,0.217897531455542,1
236,890,1,0.205791830396528,1
236,891,1,0.197471909344878,1
236,892,1,0.179317385444998,1
236,893,1,0.13926530766642,1
236,904,1,0.114513406220523,1
237,884,1,0.23971801751418,1
237,885,1,0.288871246618155,1
237,886,1,0.269192619427799,1
237,887,1,0.224014200829318,1
237,888,1,0.205797318416722,1
237,889,1,0.200668798876355,1
237,890,1,0.200503993394402,1
237,891,1,0.197744673369997,1
237,892,1,0.170951157750856,1
237,893,1,0.124683261152128,1
237,904,1,0.123264254626048,1
237,905,1,0.134558364647239,1
238,885,1,0.232014956998418,1
238,886,1,0.206243214169022,1
238,887,1,0.176870717695488,1
238,888,1,0.18008476612272,1
238,889,1,0.196983722861858,1
238,890,1,0.213895940353653,1
238,891,1,0.209021306520013,1
238,892,1,0.165361974266508,1
238,902,1,0.118536337006083,1
238,903,1,0.127612804017476,1
238,904,1,0.128340367106625,1
238,905,1,0.131701838359575,1
238,906,1,0.141916998899946,1
239,886,1,0.162337344974029,1
239,887,1,0.144374442483099,1
239,888,1,0.157735251405027,1
239,889,1,0.190625345062214,1
239,890,1,0.21874351094608,1
239,891,1,0.206343388202858,1
239,892,1,0.149276327987829,1
239,902,1,0.122195244821287,1
239,903,1,0.134105049468496,1
239,904,1,0.127868232493828,1
