x,y,z,fucci_ch00,fucci_ch02,cellCycle
551,379,29,0.00196841382467384,0.00968947890440223,4
552,379,29,0.00846875715266651,0.0144045166704814,4
553,379,29,0.0521095597772183,0.0147096971084154,4
554,379,29,0.000915541313801785,0.03247119859617,4
555,379,29,0.00167849240863661,0.0244144350347143,4
550,380,29,0.0021515220874342,0.0194094758525978,4
551,380,29,0.0142671854734112,0.0264286259250782,4
552,380,29,0.00560006103608759,0.0260929274433509,4
553,380,29,0.00175478751812009,0.02563515678645,4
554,380,29,0.00183108262760357,0.0806134126802472,4
555,380,29,0.0017242694743267,0.0867627985046159,4
556,380,29,0.00622568093385214,0.0468146791790646,4
557,380,29,0.010955977721828,0.0620889600976577,4
558,380,29,0.00190737773708705,0.0286564431219959,4
548,381,29,0.0161898222323949,0.020355535210193,4
549,381,29,0.042221713588159,0.0373388265812161,4
550,381,29,0.0210879682612345,0.0168001831082628,4
551,381,29,0.00820935378042268,0.054535744258793,4
552,381,29,0.00231937132829786,0.0345769436179141,4
553,381,29,0.0042572671091783,0.0531624322880903,4
554,381,29,0.026993209735256,0.0528114747844663,4
555,381,29,0.00173952849622339,0.0667734798199435,4
556,381,29,0.014877546349279,0.0351567864499886,4
557,381,29,0.00274662394140536,0.049057755397879,4
558,381,29,0.0012664988174258,0.0504310673685817,4
559,381,29,0.0212710765239948,0.0484321355001144,4
546,382,29,0.00161745632104982,0.0300144960708019,4
547,382,29,0.00173952849622339,0.040863660639353,4
548,382,29,0.00160219729915312,0.0159456778820478,4
549,382,29,0.00355535210193027,0.00863660639353018,4
550,382,29,0.0242923628595407,0.0419165331502251,4
551,382,29,0.0021515220874342,0.0223849851224537,4
552,382,29,0.00180056458381018,0.0243381399252308,4
553,382,29,0.0149996185244526,0.0241855497062638,4
554,382,29,0.007690547035935,0.0223239490348669,4
555,382,29,0.00527962157625696,0.0329594872968643,4
556,382,29,0.00656137941557946,0.0344548714427405,4
557,382,29,0.00479133287556268,0.0382848859388113,4
558,382,29,0.00868238345922026,0.036591134508278,4
559,382,29,0.0143282215609979,0.0227512016479744,4
560,382,29,0.00923170824750134,0.0236972610055695,4
545,383,29,0.00401312275883116,0.0555733577477684,4
546,383,29,0.00161745632104982,0.015228503852903,4
547,383,29,0.00955214770733196,0.00903334096284428,4
548,383,29,0.00180056458381018,0.0479591058213169,4
549,383,29,0.0021210040436408,0.0496223392080568,4
550,383,29,0.00115968566414893,0.0285191119249256,4
551,383,29,0.00204470893415732,0.0238498512245365,4
552,383,29,0.0243686579690242,0.048355840390631,4
553,383,29,0.0029907682917525,0.0345159075303273,4
554,383,29,0.00192263675898375,0.0322270542458228,4
555,383,29,0.00198367284657053,0.0525062943465324,4
556,383,29,0.0287632562752728,0.0293430991073472,4
557,383,29,0.0214847028305486,0.031265735866331,4
558,383,29,0.00180056458381018,0.0387121385519188,4
559,383,29,0.00161745632104982,0.0632791638056001,4
560,383,29,0.0157778286411841,0.0737163347829404,4
561,383,29,0.0464637216754406,0.0554512855725948,4
543,384,29,0.00369268329900053,0.0256198977645533,4
544,384,29,0.0150759136339361,0.00941481651026169,4
545,384,29,0.00224307621881437,0.0236972610055695,4
546,384,29,0.0012664988174258,0.00750743877317464,4
547,384,29,0.00703440909437705,0.0152132448310063,4
548,384,29,0.0123598077363241,0.0316624704356451,4
549,384,29,0.00230411230640116,0.0352941176470588,4
550,384,29,0.0166170748455024,0.0476081483176928,4
551,384,29,0.00141908903639277,0.0260471503776608,4
552,384,29,0.00163271534294652,0.0590218966964218,4
553,384,29,0.0113679713130388,0.026993209735256,4
554,384,29,0.0211184863050278,0.0594491493095293,4
555,384,29,0.0186923018234531,0.042374303807126,4
556,384,29,0.00132753490501259,0.0377508201724269,4
557,384,29,0.00144960708018616,0.0532387273975738,4
558,384,29,0.0016937514305333,0.0551613641565576,4
559,384,29,0.018097199969482,0.0513313496604868,4
560,384,29,0.00457770656900893,0.0975051499198901,4
561,384,29,0.024979018844892,0.0192263675898375,4
562,384,29,0.00152590218966964,0.0530251010910201,4
542,385,29,0.00146486610208286,0.0271610589761196,4
543,385,29,0.00152590218966964,0.0124055848020142,4
544,385,29,0.00177004654001678,0.0119020370794232,4
545,385,29,0.0021362630655375,0.0277409018081941,4
546,385,29,0.0299534599832151,0.0377203021286336,4
547,385,29,0.0192874036774243,0.0183566033417258,4
548,385,29,0.00619516289005875,0.00764476997024491,4
549,385,29,0.0402075226977951,0.0275730525673304,4
550,385,29,0.00190737773708705,0.0438544289311055,4
551,385,29,0.00173952849622339,0.0270542458228428,4
552,385,29,0.00160219729915312,0.0309910734721904,4
553,385,29,0.00117494468604562,0.0292210269321736,4
554,385,29,0.0831464103150988,0.0354161898222324,4
555,385,29,0.0117036697947662,0.0531624322880903,4
556,385,29,0.00158693827725643,0.0438696879530022,4
557,385,29,0.00152590218966964,0.0332494087129015,4
558,385,29,0.0208896009765774,0.0238651102464332,4
559,385,29,0.00798046845197223,0.0592965590905623,4
560,385,29,0.00218204013122759,0.0579690241855497,4
561,385,29,0.0160067139696345,0.046997787441825,4
562,385,29,0.00283817807278553,0.0714427405203326,4
542,386,29,0.00933852140077821,0.0142214084077211,4
543,386,29,0.00173952849622339,0.0275577935454337,4
544,386,29,0.00135805294880598,0.024078736552987,4
545,386,29,0.00181582360570687,0.020859082932784,4
546,386,29,0.00170901045243,0.0321812771801328,4
547,386,29,0.00131227588311589,0.0154726482032502,4
548,386,29,0.00163271534294652,0.0341039139391165,4
549,386,29,0.0347905699244678,0.0187685969329366,4
550,386,29,0.00660715648126955,0.0561837186236362,4
551,386,29,0.0133974212252995,0.0504463263904784,4
552,386,29,0.0579842832074464,0.0514381628137636,4
553,386,29,0.0596475165941863,0.0121766994735637,4
554,386,29,0.00189211871519036,0.0264286259250782,4
555,386,29,0.0196688792248417,0.0738994430457008,4
556,386,29,0.00175478751812009,0.071976806286717,4
557,386,29,0.00114442664225223,0.0575722896162356,4
558,386,29,0.00193789578088045,0.0603799496452277,4
559,386,29,0.00180056458381018,0.0792553597314412,4
560,386,29,0.0012970168612192,0.0498664835584039,4
561,386,29,0.00123598077363241,0.0291905088883803,4
562,386,29,0.00178530556191348,0.0528114747844663,4
542,387,29,0.0124361028458076,0.0228122377355611,4
543,387,29,0.0162813763637751,0.00996414129854276,4
544,387,29,0.00492866407263294,0.036743724727245,4
545,387,29,0.0016937514305333,0.0241702906843671,4
546,387,29,0.00183108262760357,0.0232394903486687,4
547,387,29,0.00268558785381857,0.0742046234836347,4
