x,y,z,signal,mito.p
143,577,8,0.0494790961957437,1
146,576,8,0.0472349798562462,1
146,577,8,0.0556316162129375,1
147,576,8,0.0474552115577376,1
148,576,8,0.0487253219456924,1
148,577,8,0.0550916421140218,1
149,576,8,0.0499670081026029,1
150,575,8,0.0479271884069176,1
151,575,8,0.0493152642435254,1
151,576,8,0.0542357626875274,1
152,575,8,0.0492220412797382,1
153,575,8,0.0482867281794409,1
142,577,9,0.0512228632295725,1
143,577,9,0.0548535136744655,1
143,578,9,0.0646018398606091,1
144,576,9,0.0489785225336673,1
144,577,9,0.0595991636913555,1
145,576,9,0.0506012464091469,1
145,577,9,0.0603120417951826,1
146,576,9,0.0518717192189912,1
146,577,9,0.0599313549930461,1
146,578,9,0.0647495354096541,1
147,576,9,0.0515230348449663,1
147,577,9,0.0579286979228509,1
148,575,9,0.0483317662901161,1
148,576,9,0.0533037113842353,1
148,577,9,0.0588396252074434,1
148,578,9,0.0637272180449744,1
149,575,9,0.050887910618248,1
149,576,9,0.0548280751094629,1
149,577,9,0.0593551674688271,1
150,574,9,0.0477356541910697,1
150,575,9,0.0534060006479873,1
150,576,9,0.0570808838215789,1
150,577,9,0.0608669442243067,1
151,574,9,0.0479914032377276,1
151,575,9,0.054026236813596,1
151,576,9,0.0585280459316245,1
151,577,9,0.0620447923541177,1
152,574,9,0.0479586529549235,1
152,575,9,0.0539590334403801,1
152,576,9,0.0594430519006554,1
152,577,9,0.0639750685955335,1
153,574,9,0.0471427032162814,1
153,575,9,0.0527883474574321,1
153,576,9,0.058152870243299,1
153,577,9,0.0633328570074215,1
154,575,9,0.0527035234771147,1
154,576,9,0.0582022976857464,1
141,577,10,0.0549035911752226,1
142,576,10,0.0495251640448032,1
142,577,10,0.0585356165222042,1
142,578,10,0.0701683869625686,1
143,576,10,0.0528211495147919,1
143,577,10,0.0624211300935808,1
143,578,10,0.0731020886085853,1
144,575,10,0.0485221931057462,1
144,576,10,0.056138028894344,1
144,577,10,0.0671507817727792,1
145,575,10,0.0508943249104185,1
145,576,10,0.0590769022431959,1
145,577,10,0.0688748342063674,1
146,574,10,0.0469003839140828,1
146,575,10,0.0529455062447017,1
146,576,10,0.0607557842533557,1
146,577,10,0.0680241552463502,1
146,578,10,0.072062662629632,1
147,574,10,0.0486514626657131,1
147,575,10,0.0551250827242344,1
147,576,10,0.0617473015101602,1
147,577,10,0.0672485091229068,1
147,578,10,0.0718965180805953,1
148,574,10,0.0517978311753699,1
148,575,10,0.05833550786467,1
148,576,10,0.0637739934796275,1
148,577,10,0.0684404284263941,1
148,578,10,0.0738110836207396,1
149,573,10,0.0491131306255931,1
