x,y,z,fucci_ch00,fucci_ch02,cellCycle
111,804,0,0.07006942854963,0.0485389486533913,2
112,804,0,0.0286411841000992,0.0325780117494469,2
113,804,0,0.00914015411612116,0.0681315327687495,2
114,804,0,0.0323643854428931,0.0384374761577783,2
103,805,0,0.00234988937209125,0.031815060654612,2
104,805,0,0.00190737773708705,0.0383154039826047,2
105,805,0,0.0247043564507515,0.0411993591210803,2
106,805,0,0.00805676356145571,0.045639734493019,2
107,805,0,0.00204470893415732,0.042923628595407,2
108,805,0,0.00207522697795071,0.0499580376897841,2
109,805,0,0.0575722896162356,0.0337071793698024,2
110,805,0,0.030258640421149,0.0437323567559319,2
111,805,0,0.0277409018081941,0.0157930876630808,2
112,805,0,0.0574654764629587,0.0257267109178302,2
113,805,0,0.0137026016632334,0.0446784161135271,2
114,805,0,0.0042420080872816,0.040009155413138,2
115,805,0,0.0158083466849775,0.0183260852979324,2
116,805,0,0.00219729915312428,0.0241550316624704,2
117,805,0,0.0116731517509728,0.011108567940795,2
118,805,0,0.0492256046387427,0.0261234454871443,2
119,805,0,0.00718699931334401,0.00756847486076143,2
99,806,0,0.0297856107423514,0.0205386434729534,2
100,806,0,0.00202944991226062,0.0242465857938506,2
101,806,0,0.00309758144502937,0.013519493400473,2
102,806,0,0.0132600900282292,0.0507820248722057,2
103,806,0,0.0156404974441138,0.0280918593118181,2
104,806,0,0.00207522697795071,0.0114290074006256,2
105,806,0,0.00177004654001678,0.01538109407187,2
106,806,0,0.00878919661249714,0.0361181048294804,2
107,806,0,0.00665293354695964,0.0169069962615396,2
108,806,0,0.00183108262760357,0.0390325780117494,2
109,806,0,0.0435492484931716,0.0330052643625544,2
110,806,0,0.00190737773708705,0.0282139314869917,2
111,806,0,0.00291447318226902,0.0366674296177615,2
112,806,0,0.0173342488746471,0.011810482948043,2
113,806,0,0.00259403372243839,0.0225070572976272,2
114,806,0,0.00216678110933089,0.037445639734493,2
115,806,0,0.00271610589761196,0.0109254596780346,2
116,806,0,0.0107423514152743,0.021210040436408,2
117,806,0,0.0016937514305333,0.0149385824368658,2
118,806,0,0.00222781719691768,0.0248416876478218,2
119,806,0,0.00250247959105821,0.0110475318532082,2
120,806,0,0.0120851453421836,0.0145571068894484,2
121,806,0,0.00166323338673991,0.0264591439688716,2
122,806,0,0.0573128862439918,0.0145571068894484,2
123,806,0,0.00515754940108339,0.018097199969482,2
97,807,0,0.00210574502174411,0.0231937132829786,2
98,807,0,0.00204470893415732,0.0330205233844511,2
99,807,0,0.00221255817502098,0.0149843595025559,2
100,807,0,0.0199435416189822,0.0304875257495994,2
101,807,0,0.0394598306248569,0.029556725413901,2
102,807,0,0.00740062561989776,0.0139467460135805,2
103,807,0,0.0021515220874342,0.0255588616769665,2
104,807,0,0.0624399176012818,0.0284428168154421,2
105,807,0,0.017944609750515,0.0152895399404898,2
106,807,0,0.0234836346990158,0.0355687800411994,2
107,807,0,0.0243533989471275,0.0266117341878386,2
108,807,0,0.00184634164950027,0.0207675288014038,2
109,807,0,0.00283817807278553,0.0134279392690929,2
110,807,0,0.0594186312657359,0.0127565423056382,2
111,807,0,0.0089570458533608,0.0246585793850614,2
112,807,0,0.00205996795605402,0.0153658350499733,2
113,807,0,0.00260929274433509,0.0151522087434195,2
114,807,0,0.00198367284657053,0.0143892576485847,2
115,807,0,0.00198367284657053,0.0125276569771878,2
116,807,0,0.00231937132829786,0.00837720302128634,2
117,807,0,0.00238040741588464,0.0132753490501259,2
118,807,0,0.00230411230640116,0.0109712367437247,2
119,807,0,0.00718699931334401,0.00978103303578241,2
120,807,0,0.00230411230640116,0.0266117341878386,2
121,807,0,0.00227359426260777,0.00759899290455482,2
122,807,0,0.0021210040436408,0.0317235065232319,2
123,807,0,0.00193789578088045,0.0100099183642329,2
124,807,0,0.00236514839398795,0.00903334096284428,2
95,808,0,0.00370794232089723,0.0127412832837415,2
96,808,0,0.00453192950331884,0.014023041123064,2
97,808,0,0.0021210040436408,0.0211490043488212,2
98,808,0,0.00216678110933089,0.00773632410162509,2
99,808,0,0.00205996795605402,0.00753795681696803,2
100,808,0,0.00209048599984741,0.0185091935606928,2
101,808,0,0.00241092545967803,0.0188143739986267,2
102,808,0,0.0021362630655375,0.0203097581445029,2
103,808,0,0.0246890974288548,0.00920119020370794,2
104,808,0,0.0427862973983368,0.018997482261387,2
105,808,0,0.0125581750209812,0.0120546272983902,2
106,808,0,0.00605783169298848,0.0114290074006256,2
107,808,0,0.0177767605096513,0.0193484397650111,2
