x,y,z,signal,cytoplasm.p
516,484,8,0.0580818085348584,1
516,485,8,0.0616256434855407,1
516,486,8,0.0671438908253381,1
516,487,8,0.0728641672209001,1
516,488,8,0.0746860317511836,1
516,489,8,0.0764582027948084,1
517,486,8,0.0670606024895641,1
517,487,8,0.0779126704698292,1
517,488,8,0.078673015607635,1
517,489,8,0.0784896031814399,1
517,490,8,0.078913740362872,1
517,491,8,0.0723475012036827,1
517,492,8,0.0727919946110489,1
517,493,8,0.0879571765390982,1
517,494,8,0.0991584552214451,1
518,487,8,0.081452383461668,1
518,488,8,0.0790519055927775,1
518,489,8,0.0753115080467713,1
518,490,8,0.0758189866364089,1
518,491,8,0.0701298165826204,1
518,492,8,0.0731360572872789,1
519,478,8,0.0633675160677376,1
519,479,8,0.0731030462349096,1
519,480,8,0.0646850686634607,1
519,491,8,0.059556815240855,1
521,477,8,0.0619918137779429,1
515,484,9,0.073862335821023,1
515,485,9,0.0769691546802384,1
515,486,9,0.0787579314979739,1
515,487,9,0.0804319126464575,1
515,488,9,0.0844430621500345,1
516,480,9,0.0735148529214321,1
516,481,9,0.0672224026422806,1
516,482,9,0.0644957180218787,1
516,483,9,0.0636752889947213,1
516,484,9,0.0661948908844962,1
516,485,9,0.0692107376992492,1
516,486,9,0.0741187169435412,1
516,487,9,0.0815028553439881,1
516,488,9,0.0877205324641469,1
516,491,9,0.079178306433709,1
516,492,9,0.0797981452576881,1
516,493,9,0.0979556629133529,1
516,494,9,0.106592086612699,1
516,495,9,0.0952877176807055,1
517,479,9,0.0721924884252565,1
517,480,9,0.0639713506051625,1
517,481,9,0.0590726826241237,1
517,482,9,0.0573397910767175,1
517,483,9,0.0574751493646923,1
517,484,9,0.0592550748802474,1
517,485,9,0.0632169377858068,1
517,486,9,0.0730835273740053,1
517,487,9,0.0864588061693847,1
517,488,9,0.0912665905600137,1
517,489,9,0.0926518164027874,1
517,490,9,0.0907787605638906,1
517,491,9,0.0802274540527194,1
517,492,9,0.0788578727833532,1
517,493,9,0.0974597718045844,1
517,494,9,0.11018818021756,1
517,495,9,0.100957445533769,1
517,496,9,0.0859586869569098,1
517,497,9,0.0815166246914841,1
518,477,9,0.0631992587691932,1
518,478,9,0.0638881802081251,1
518,479,9,0.0631820809922101,1
518,480,9,0.0598687042297454,1
518,485,9,0.0575913602987832,1
518,486,9,0.0699529025808109,1
518,487,9,0.0861714484377033,1
518,488,9,0.0873185382805079,1
518,489,9,0.0847180009327539,1
518,490,9,0.084323837881224,1
518,491,9,0.0787232103339242,1
518,492,9,0.0787523588926704,1
518,493,9,0.0980388274134535,1
518,494,9,0.118326530941511,1
518,495,9,0.115194443707983,1
518,496,9,0.0949889788609439,1
518,497,9,0.0799291398124095,1
518,498,9,0.0684372836708724,1
519,477,9,0.0577256571381288,1
519,478,9,0.0695742248853942,1
519,479,9,0.0798369412050867,1
519,480,9,0.0711425859983321,1
519,481,9,0.0591065251445858,1
519,486,9,0.0615559475891577,1
519,487,9,0.0747484036520249,1
519,488,9,0.0714782396426437,1
519,489,9,0.0647141287681544,1
519,490,9,0.0646738585865486,1
519,491,9,0.0654900536130626,1
519,492,9,0.0685101580162063,1
519,493,9,0.0853944385564185,1
519,494,9,0.110263590245731,1
519,495,9,0.114943753129504,1
519,496,9,0.0930691249313715,1
519,497,9,0.0722252812909631,1
519,498,9,0.0612657475339246,1
520,477,9,0.0647241948393217,1
520,478,9,0.0988193577660252,1
520,479,9,0.119921923612873,1
520,480,9,0.091534388152233,1
520,481,9,0.0616361813116542,1
520,493,9,0.0693672365057564,1
520,494,9,0.0892982107372747,1
520,495,9,0.0937241153957887,1
520,496,9,0.0759427574435147,1
520,497,9,0.0612323531806615,1
521,477,9,0.0717949464289236,1
521,478,9,0.115280362077582,1
521,479,9,0.135100910270039,1
521,480,9,0.094578947152407,1
521,481,9,0.0573803855898489,1
521,494,9,0.0651322923525787,1
521,495,9,0.0669852573276988,1
521,496,9,0.0594915125624096,1
522,477,9,0.0607622257888993,1
