x,y,z,fucci_ch00,fucci_ch02,cellCycle
270,19,1,0.0245822842755779,0.0104982070649271,2
271,19,1,0.00149538414587625,0.00740062561989776,2
272,19,1,0.00692759594110018,0.00781261921110857,2
273,19,1,0.00305180437933928,0.00775158312352178,2
274,19,1,0.00184634164950027,0.020004577706569,2
275,19,1,0.00192263675898375,0.00813305867093919,2
276,19,1,0.00239566643778134,0.00804150453955901,2
277,19,1,0.0259403372243839,0.00856031128404669,2
278,19,1,0.00202944991226062,0.00796520943007553,2
279,19,1,0.0072632944228275,0.00813305867093919,2
280,19,1,0.00358587014572366,0.00831616693369955,2
281,19,1,0.00662241550316625,0.00772106507972839,2
269,20,1,0.00155642023346304,0.00775158312352178,2
270,20,1,0.0255130846112764,0.011108567940795,2
271,20,1,0.00238040741588464,0.0104219119554437,2
272,20,1,0.00148012512397955,0.00794995040817884,2
273,20,1,0.00114442664225223,0.00955214770733196,2
274,20,1,0.00151064316777295,0.00904859998474098,2
275,20,1,0.00251773861295491,0.036591134508278,2
276,20,1,0.00184634164950027,0.0129854276340887,2
277,20,1,0.00170901045243,0.011810482948043,2
278,20,1,0.00199893186846723,0.00944533455405508,2
279,20,1,0.00209048599984741,0.00781261921110857,2
280,20,1,0.00190737773708705,0.00924696726939803,2
281,20,1,0.00140383001449607,0.0115968566414893,2
282,20,1,0.00152590218966964,0.00782787823300526,2
283,20,1,0.00202944991226062,0.00874341954680705,2
284,20,1,0.016586556801709,0.022568093385214,2
285,20,1,0.0042572671091783,0.00775158312352178,2
268,21,1,0.00219729915312428,0.014526588845655,2
269,21,1,0.0102998397802701,0.0093690394445716,2
270,21,1,0.0025787747005417,0.0215304798962387,2
271,21,1,0.0089417868314641,0.0183871213855192,2
272,21,1,0.0246585793850614,0.0108796826123445,2
273,21,1,0.0143587396047913,0.0183108262760357,2
274,21,1,0.0021362630655375,0.00885023270008392,2
275,21,1,0.00756847486076143,0.0081177996490425,2
276,21,1,0.00244144350347143,0.00781261921110857,2
277,21,1,0.00253299763485161,0.0116426337071794,2
278,21,1,0.00241092545967803,0.00773632410162509,2
279,21,1,0.00370794232089723,0.00984206912336919,2
280,21,1,0.00741588464179446,0.00929274433508812,2
281,21,1,0.00575265125505455,0.00753795681696803,2
282,21,1,0.00996414129854276,0.00738536659800107,2
283,21,1,0.00413519493400473,0.00782787823300526,2
284,21,1,0.00161745632104982,0.0106965743495842,2
285,21,1,0.00204470893415732,0.0137636377508202,2
