x,y,z,signal,mito.p
115,292,1,0.116375786269831,1
115,300,1,0.107865268445905,1
116,310,1,0.129190913375431,1
116,311,1,0.112094738372041,1
117,304,1,0.101702479676855,1
117,305,1,0.122026694987348,1
117,311,1,0.132107231018363,1
118,288,1,0.107330698444012,1
118,306,1,0.122201657052971,1
118,311,1,0.156718768548014,1
118,312,1,0.10511467567325,1
119,280,1,0.122111060645314,1
119,287,1,0.118165580011473,1
119,307,1,0.115846248796535,1
119,310,1,0.178388041501579,1
119,311,1,0.147467957053203,1
119,312,1,0.113572744091998,1
119,313,1,0.0999033289177581,1
120,280,1,0.110816421643927,1
120,286,1,0.114445397622139,1
120,310,1,0.122989422065032,1
120,311,1,0.121402639655541,1
120,312,1,0.120059281307839,1
120,313,1,0.122436628209585,1
120,314,1,0.10240714260956,1
121,280,1,0.106544959514892,1
121,281,1,0.136829322315168,1
121,285,1,0.128755665009346,1
121,312,1,0.106580677396425,1
121,313,1,0.119848024035975,1
121,314,1,0.105360561534742,1
122,278,1,0.107129484443503,1
122,279,1,0.101499108878377,1
122,280,1,0.111170256333107,1
122,281,1,0.131043341401554,1
122,282,1,0.146809109737981,1
122,284,1,0.139481486671377,1
122,285,1,0.11928658120281,1
123,278,1,0.132474529355476,1
123,279,1,0.114377502057762,1
123,280,1,0.114425430901538,1
123,281,1,0.123681002601969,1
123,282,1,0.133408923950737,1
123,283,1,0.133515816165277,1
123,284,1,0.113445100866686,1
124,278,1,0.147118675604182,1
124,279,1,0.119171573763584,1
124,280,1,0.118454100758088,1
124,281,1,0.134776072433623,1
124,282,1,0.157765240387278,1
124,283,1,0.152456870401896,1
124,284,1,0.104932458923547,1
125,278,1,0.134931035099887,1
125,279,1,0.115747624307545,1
125,280,1,0.12633371160413,1
125,281,1,0.15687087726949,1
125,282,1,0.184062130350814,1
125,283,1,0.160612987104852,1
126,277,1,0.131832293741791,1
126,278,1,0.118354386977195,1
126,279,1,0.112453965056145,1
126,280,1,0.129190739088727,1
126,281,1,0.160786195410509,1
126,282,1,0.168414996795652,1
126,283,1,0.127559099638628,1
127,276,1,0.10833354414252,1
127,277,1,0.11587478824442,1
127,278,1,0.114894131421996,1
127,279,1,0.108890324806336,1
127,280,1,0.115285568467702,1
127,281,1,0.133320832914459,1
127,282,1,0.126041062441199,1
128,276,1,0.101753589252992,1
128,277,1,0.11069326630126,1
128,278,1,0.114496191303623,1
128,279,1,0.108370525602662,1
128,280,1,0.102330096993189,1
128,281,1,0.1032194384753,1
129,278,1,0.103331929650227,1
129,279,1,0.102787686736226,1
139,282,1,0.102548968415462,1
142,285,1,0.135314356920908,1
142,286,1,0.131897858221493,1
142,287,1,0.10186879276476,1
143,285,1,0.128630374654547,1
143,286,1,0.132300035685373,1
143,287,1,0.117996717980513,1
143,288,1,0.104864029606137,1
144,288,1,0.112086405288975,1
148,307,1,0.171493684289796,1
148,315,1,0.185984599846364,1
148,316,1,0.169214744018658,1
149,307,1,0.16714494779309,1
149,315,1,0.189501226257596,1
149,316,1,0.172060617154157,1
116,311,2,0.0997308940093532,1
117,311,2,0.124384293026875,1
118,312,2,0.108726146730564,1
119,311,2,0.136371492927913,1
119,312,2,0.109229040123889,1
120,310,2,0.105581894756718,1
120,311,2,0.107340360463201,1
120,312,2,0.107592400823951,1
120,313,2,0.11540520539752,1
121,280,2,0.110127313799612,1
121,313,2,0.104647151588048,1
122,278,2,0.113633308721861,1
122,279,2,0.102033580843999,1
122,280,2,0.109422857832369,1
122,281,2,0.130026705267541,1
122,285,2,0.126644508370183,1
123,279,2,0.111171160445387,1
123,280,2,0.10307656694917,1
123,281,2,0.107802405410125,1
123,282,2,0.118853228204637,1
123,284,2,0.113852234608729,1
124,279,2,0.112480260562708,1
124,280,2,0.103022461820297,1
124,281,2,0.110886648292979,1
124,282,2,0.129633372853922,1
124,283,2,0.128809650316109,1
125,279,2,0.10350348223219,1
125,280,2,0.109757117946034,1
125,281,2,0.131971211138309,1
125,282,2,0.147096693693559,1
125,283,2,0.124159528535401,1
126,278,2,0.104096100599648,1
126,280,2,0.110613835135619,1
126,281,2,0.137658709170882,1
126,282,2,0.13416092750959,1
127,277,2,0.106801629366234,1
127,281,2,0.107834550414212,1
128,276,2,0.100710080287707,1
137,280,2,0.100282881788792,1
138,280,2,0.112676158818726,1
138,281,2,0.102602746756763,1
139,281,2,0.117184258720988,1
139,282,2,0.107173949339025,1
140,282,2,0.130971709565946,1
140,283,2,0.0997614268614226,1
142,284,2,0.129215749230843,1
142,285,2,0.160305893931273,1
142,286,2,0.145059587118031,1
142,287,2,0.107645797913085,1
143,284,2,0.115103776541842,1
143,285,2,0.144127164141116,1
143,286,2,0.138329680304996,1
143,287,2,0.125416767465172,1
143,288,2,0.113019187732218,1
144,288,2,0.117604529323393,1
144,289,2,0.108220911359646,1
147,306,2,0.113710768269155,1
147,307,2,0.125913702431782,1
147,315,2,0.122591634447525,1
147,316,2,0.119546856610354,1
148,306,2,0.190992205444129,1
148,307,2,0.230339607600803,1
148,308,2,0.164268628948874,1
148,314,2,0.129112473465424,1
148,315,2,0.173444279302308,1
148,316,2,0.155266023507311,1
148,317,2,0.125346333850659,1
149,306,2,0.174226848391987,1
149,307,2,0.223469748563941,1
149,308,2,0.17610944980385,1
149,314,2,0.13271904270917,1
149,315,2,0.171335758749552,1
149,316,2,0.15535170720848,1
149,317,2,0.132275134472447,1
150,307,2,0.12887193602718,1
150,315,2,0.127774082288804,1
150,316,2,0.126279181651416,1
152,319,2,0.192736227139965,1
114,293,3,0.100297619908253,1
117,311,3,0.106454929539026,1
118,311,3,0.135779647957707,1
118,312,3,0.103178121633381,1
119,310,3,0.103235189636232,1
119,311,3,0.119823384253106,1
119,312,3,0.104196631349469,1
120,313,3,0.112251879622113,1
121,279,3,0.105374907509118,1
121,280,3,0.118744092048774,1
122,279,3,0.108372540792684,1
122,280,3,0.110127324692531,1
122,285,3,0.121308557513791,1
123,279,3,0.112833833821831,1
123,281,3,0.099887806508126,1
123,284,3,0.111415031116857,1
124,280,3,0.0997125612266087,1
124,281,3,0.100799543831783,1
124,282,3,0.105493204609894,1
124,283,3,0.103050990375264,1
125,279,3,0.103544352464428,1
125,280,3,0.111687049091127,1
125,281,3,0.124255767475121,1
125,282,3,0.114384822099357,1
126,280,3,0.108510957114927,1
126,281,3,0.127654456251905,1
126,282,3,0.106602833593752,1
127,277,3,0.107850334253901,1
128,276,3,0.110628420754214,1
137,279,3,0.100015743842252,1
137,280,3,0.128186085165658,1
137,281,3,0.106959761871939,1
138,280,3,0.145019729927263,1
138,281,3,0.131107250157562,1
139,281,3,0.15021921429392,1
139,282,3,0.132132949200217,1
140,282,3,0.161075021158857,1
140,283,3,0.116481698121658,1
141,284,3,0.113676629860883,1
141,285,3,0.110438971106268,1
142,283,3,0.130073174460166,1
142,284,3,0.162586620641134,1
142,285,3,0.185222335157775,1
142,286,3,0.150731737027676,1
142,287,3,0.112974744622534,1
143,284,3,0.134188671774385,1
143,285,3,0.157484889329942,1
143,286,3,0.138272274621654,1
143,287,3,0.13184875294246,1
143,288,3,0.128899767435327,1
143,289,3,0.108904496494008,1
144,287,3,0.111854353434664,1
144,288,3,0.131806226986528,1
144,289,3,0.12125932151973,1
147,306,3,0.105626860726516,1
147,307,3,0.124683085796145,1
147,315,3,0.119691808684021,1
147,316,3,0.118937212610436,1
147,317,3,0.113906067414625,1
148,306,3,0.195904236570237,1
148,307,3,0.258443360510117,1
148,308,3,0.179107682197964,1
148,314,3,0.123161127147861,1
148,315,3,0.170166229603892,1
148,316,3,0.156974556072913,1
148,317,3,0.127397405148397,1
149,306,3,0.177030086642363,1
149,307,3,0.247896836295485,1
149,308,3,0.190757419467139,1
149,314,3,0.125901415219105,1
149,315,3,0.164430519511648,1
149,316,3,0.154516133174752,1
149,317,3,0.13595573199399,1
150,307,3,0.128680634582998,1
150,315,3,0.126214041995556,1
150,316,3,0.128529745868454,1
151,319,3,0.148054867531084,1
152,318,3,0.184867509212963,1
152,319,3,0.216911122009893,1
152,320,3,0.190768552030398,1
153,318,3,0.204135427271218,1
153,319,3,0.220909738302811,1
153,320,3,0.190041994330423,1
153,322,3,0.14961447210757,1
118,309,4,0.101035658744896,1
118,311,4,0.113536318170728,1
119,311,4,0.102811422406814,1
121,279,4,0.121323360990767,1
122,279,4,0.121783368961831,1
122,280,4,0.121245443940873,1
122,285,4,0.116340580355494,1
123,280,4,0.106056934956057,1
123,281,4,0.108618753441748,1
123,284,4,0.109230913705963,1
124,280,4,0.110228116872409,1
124,281,4,0.107142632196785,1
