x,y,z,fucci_ch00,fucci_ch02,cellCycle
177,348,16,0.00234988937209125,0.00833142595559625,2
178,348,16,0.00230411230640116,0.00805676356145571,2
179,348,16,0.00201419089036393,0.00836194399938964,2
180,348,16,0.00227359426260777,0.00906385900663768,2
181,348,16,0.00228885328450446,0.00997940032043946,2
182,348,16,0.00335698481727321,0.00798046845197223,2
176,349,16,0.00218204013122759,0.0231784542610819,2
177,349,16,0.0372014953841459,0.0180056458381018,2
178,349,16,0.00396734569314107,0.00842298008697642,2
179,349,16,0.00189211871519036,0.00857557030594339,2
180,349,16,0.00222781719691768,0.00813305867093919,2
181,349,16,0.00251773861295491,0.0104371709773404,2
182,349,16,0.00184634164950027,0.00813305867093919,2
183,349,16,0.00177004654001678,0.00875867856870375,2
175,350,16,0.00268558785381857,0.0123750667582208,2
176,350,16,0.00231937132829786,0.00901808194094758,2
177,350,16,0.00187685969329366,0.00830090791180285,2
178,350,16,0.0021362630655375,0.00833142595559625,2
179,350,16,0.00234988937209125,0.00871290150301366,2
180,350,16,0.00196841382467384,0.0152437628747997,2
181,350,16,0.0513160906385901,0.011108567940795,2
182,350,16,0.00219729915312428,0.0192263675898375,2
183,350,16,0.00241092545967803,0.00837720302128634,2
184,350,16,0.00183108262760357,0.00862134737163348,2
185,350,16,0.00204470893415732,0.0190890363927672,2
175,351,16,0.00184634164950027,0.0183413443198291,2
176,351,16,0.00148012512397955,0.0212863355458915,2
177,351,16,0.00219729915312428,0.00830090791180285,2
178,351,16,0.00225833524071107,0.00886549172198062,2
179,351,16,0.00151064316777295,0.00804150453955901,2
180,351,16,0.00146486610208286,0.0081025406271458,2
181,351,16,0.0131227588311589,0.00837720302128634,2
182,351,16,0.00662241550316625,0.00910963607232776,2
183,351,16,0.0017242694743267,0.00836194399938964,2
184,351,16,0.00186160067139696,0.00807202258335241,2
185,351,16,0.00265506981002518,0.00872816052491035,2
174,352,16,0.00152590218966964,0.00842298008697642,2
175,352,16,0.0021210040436408,0.00820935378042268,2
176,352,16,0.0030060273136492,0.0162966353856718,2
177,352,16,0.00341802090486,0.00862134737163348,2
178,352,16,0.00189211871519036,0.00878919661249714,2
179,352,16,0.00241092545967803,0.0130769817654688,2
180,352,16,0.00263981078812848,0.00846875715266651,2
181,352,16,0.0168917372396429,0.0146639200427253,2
182,352,16,0.00192263675898375,0.00881971465629053,2
183,352,16,0.00219729915312428,0.0085297932402533,2
184,352,16,0.00238040741588464,0.00834668497749294,2
185,352,16,0.00205996795605402,0.0180056458381018,2
186,352,16,0.00170901045243,0.0137026016632334,2
174,353,16,0.00204470893415732,0.00837720302128634,2
175,353,16,0.00437933928435187,0.00856031128404669,2
176,353,16,0.00761425192645151,0.00918593118181125,2
177,353,16,0.00270084687571527,0.00912489509422446,2
178,353,16,0.00225833524071107,0.0122377355611505,2
179,353,16,0.0466163118944076,0.0163118944075685,2
180,353,16,0.0021362630655375,0.00955214770733196,2
181,353,16,0.00178530556191348,0.0279697871366445,2
182,353,16,0.00331120775158312,0.00842298008697642,2
183,353,16,0.00199893186846723,0.0089417868314641,2
184,353,16,0.00205996795605402,0.0138551918822004,2
185,353,16,0.00184634164950027,0.0185854886701762,2
186,353,16,0.0021210040436408,0.00814831769283589,2
174,354,16,0.00183108262760357,0.00833142595559625,2
175,354,16,0.00148012512397955,0.0085297932402533,2
176,354,16,0.00161745632104982,0.00845349813076982,2
177,354,16,0.00193789578088045,0.00862134737163348,2
178,354,16,0.00196841382467384,0.0093842984664683,2
179,354,16,0.00175478751812009,0.011261158159762,2
180,354,16,0.00190737773708705,0.0200198367284657,2
181,354,16,0.00201419089036393,0.00817883573662928,2
182,354,16,0.00222781719691768,0.00881971465629053,2
183,354,16,0.00146486610208286,0.00846875715266651,2
184,354,16,0.00210574502174411,0.00799572747386892,2
185,354,16,0.00233463035019455,0.00822461280231937,2
186,354,16,0.00238040741588464,0.0175326161593042,2
174,355,16,0.0021210040436408,0.00875867856870375,2
175,355,16,0.00209048599984741,0.00825513084611276,2
176,355,16,0.0375829709315633,0.00827038986800946,2
177,355,16,0.0021515220874342,0.00994888227664607,2
178,355,16,0.00204470893415732,0.0316014343480583,2
179,355,16,0.00216678110933089,0.0178072785534447,2
180,355,16,0.00209048599984741,0.0114747844663157,2
181,355,16,0.00173952849622339,0.00859082932784009,2
