x,y,z,signal,cytoplasm.p
635,640,5,0.0761674204418079,1
635,641,5,0.0721808007059531,1
634,640,6,0.0786588518408367,1
634,641,6,0.0784174150475044,1
635,639,6,0.0705191744691282,1
635,640,6,0.0896123953755358,1
635,641,6,0.0871593705837615,1
635,642,6,0.0707246585072171,1
636,640,6,0.0780653324681686,1
636,641,6,0.07561556094195,1
633,626,7,0.0736561844411379,1
633,627,7,0.07151678696149,1
633,640,7,0.0700417299431452,1
634,636,7,0.0742197501358586,1
634,637,7,0.079375272356719,1
634,638,7,0.0703457225842029,1
634,639,7,0.06995868825441,1
634,640,7,0.0863392835096918,1
634,641,7,0.0876824790017001,1
635,631,7,0.0729328194545503,1
635,632,7,0.073191780783066,1
635,636,7,0.0790801705845623,1
635,637,7,0.085985233677894,1
635,638,7,0.0724958391567714,1
635,639,7,0.0722790521063031,1
635,640,7,0.0960134803646238,1
635,641,7,0.0976163740358934,1
635,642,7,0.072845732038137,1
636,632,7,0.0738973431775851,1
636,640,7,0.0783518144768871,1
636,641,7,0.0792857588939831,1
628,635,8,0.0706362642234438,1
632,626,8,0.074028182844869,1
632,627,8,0.073848154914611,1
633,626,8,0.0763111132886055,1
633,627,8,0.0749089627855338,1
633,639,8,0.0715316630048429,1
633,640,8,0.0760685017049336,1
633,641,8,0.0712097356946962,1
634,636,8,0.0835526530185967,1
634,637,8,0.0901759958273672,1
634,638,8,0.0735127348941148,1
634,639,8,0.0737088762208644,1
634,640,8,0.0914085385819499,1
634,641,8,0.0933043373759838,1
635,631,8,0.0712842410370588,1
635,632,8,0.0726346660080797,1
635,636,8,0.0901954041979471,1
635,637,8,0.0993658384427213,1
635,638,8,0.0760621550565312,1
635,639,8,0.0726080559641756,1
635,640,8,0.0974864658591746,1
635,641,8,0.104095127264412,1
635,642,8,0.0763396071679061,1
636,632,8,0.0781479640229982,1
636,637,8,0.0725496640183046,1
636,640,8,0.0743592026151584,1
636,641,8,0.0792829922279764,1
637,632,8,0.0804996092744651,1
657,624,8,0.0741234520851263,1
657,625,8,0.0767551562312659,1
657,626,8,0.0719623661684406,1
658,624,8,0.0719404274802062,1
658,625,8,0.0754743775585404,1
658,626,8,0.0709619731072278,1
627,635,9,0.0753898760711585,1
628,635,9,0.0728575286014873,1
629,632,9,0.070927521859164,1
629,633,9,0.0751592139821238,1
629,634,9,0.0698469649979769,1
630,633,9,0.0721997850397833,1
631,626,9,0.0720558002332564,1
631,627,9,0.0725981779933324,1
632,625,9,0.0732717012832659,1
632,626,9,0.078931312831124,1
632,627,9,0.0794523427738466,1
632,628,9,0.0734394460506246,1
633,626,9,0.0756586041477634,1
633,627,9,0.0762031577029654,1
633,636,9,0.0702120050281583,1
633,637,9,0.0715511061325335,1
633,639,9,0.0753335486976594,1
633,640,9,0.0800949252838905,1
633,641,9,0.0722502732186953,1
634,636,9,0.0864454386770009,1
634,637,9,0.0916478829972219,1
634,638,9,0.0738925953562721,1
634,639,9,0.0759705353128907,1
634,640,9,0.0911999333553258,1
634,641,9,0.0958351624842091,1
634,642,9,0.0754634290686896,1
635,632,9,0.0716644490703224,1
635,636,9,0.0903775106034213,1
635,637,9,0.0987424905177041,1
635,638,9,0.077775736222337,1
635,639,9,0.0750277764925371,1
635,640,9,0.0953063678029702,1
635,641,9,0.110084840994839,1
635,642,9,0.0893986043880046,1
636,632,9,0.079166298704722,1
636,637,9,0.0721641172928471,1
636,640,9,0.0716367615559885,1
636,641,9,0.0816522662859586,1
636,642,9,0.0721960799317893,1
637,632,9,0.0768108996853063,1
641,630,9,0.0721595919170421,1
646,632,9,0.087850501825944,1
646,633,9,0.0880812056235114,1
647,631,9,0.0743655492635608,1
647,632,9,0.100882068734327,1
647,633,9,0.0958513940548769,1
648,632,9,0.082721005729529,1
656,625,9,0.0742217938539641,1
656,626,9,0.0734996662205151,1
657,623,9,0.0779639042679063,1
657,624,9,0.0754896567843767,1
657,625,9,0.0810546942341902,1
657,626,9,0.0810752843465318,1
657,627,9,0.0715026616717269,1
658,623,9,0.0732986519468542,1
658,624,9,0.072704527800461,1
658,625,9,0.0766811722455629,1
658,626,9,0.0752839781064682,1
626,634,10,0.0792703684453929,1
627,635,10,0.0726701808237291,1
628,633,10,0.07054260771312,1
628,635,10,0.0706636389237819,1
629,632,10,0.0741629500656548,1
629,633,10,0.0778484202921021,1
629,634,10,0.0709744509099467,1
630,632,10,0.0703511585963066,1
630,633,10,0.0722198816011539,1
631,625,10,0.0705519504244594,1
631,626,10,0.0755432592004018,1
631,627,10,0.0750824285733035,1
631,628,10,0.0710541072561057,1
632,625,10,0.0740562457359977,1
632,626,10,0.0795475007913499,1
632,627,10,0.0793668333302562,1
632,628,10,0.073485540930752,1
632,631,10,0.0719930010857565,1
633,626,10,0.0716932488121966,1
633,627,10,0.0725483432481004,1
633,630,10,0.0707678129357847,1
633,631,10,0.0740454571288558,1
633,639,10,0.0727168735261595,1
633,640,10,0.0785471146815592,1
634,636,10,0.0781190947669027,1
634,637,10,0.0808623831410329,1
634,639,10,0.0733249352739183,1
634,640,10,0.0854398737577253,1
634,641,10,0.0885936436084843,1
634,642,10,0.0751231986640813,1
635,636,10,0.0769329249493325,1
635,637,10,0.0818751080250999,1
635,638,10,0.0710921593408317,1
635,639,10,0.0719284154227699,1
635,640,10,0.0867938022454984,1
635,641,10,0.103790849615047,1
635,642,10,0.0943502692035539,1
636,632,10,0.0712297835961119,1
636,640,10,0.0698552997531077,1
636,641,10,0.0796632975811498,1
636,642,10,0.0759714876577222,1
637,638,10,0.0698031154271966,1
637,639,10,0.0727988238416206,1
641,630,10,0.0767807096590066,1
646,632,10,0.0765948564370058,1
646,633,10,0.075679409754191,1
647,632,10,0.0906281580310725,1
647,633,10,0.0856731773871684,1
648,632,10,0.0715566533673912,1
649,643,10,0.0779128113152691,1
649,644,10,0.0796154022826913,1
655,626,10,0.0748921194897189,1
655,627,10,0.0730238969872648,1
656,625,10,0.0768163982602092,1
656,626,10,0.087406542300349,1
656,627,10,0.0793027551210849,1
657,623,10,0.0715321426529697,1
657,624,10,0.0727007948867786,1
657,625,10,0.0806390408994985,1
657,626,10,0.0873120238136814,1
657,627,10,0.0763122741761008,1
658,624,10,0.0700288767636314,1
658,625,10,0.074238908255242,1
658,626,10,0.0752991391581283,1
625,633,11,0.0714015532368825,1
625,634,11,0.0871835684841873,1
626,634,11,0.0731975782691204,1
626,635,11,0.0746948172754741,1
628,626,11,0.0701575197815229,1
628,633,11,0.071494598022059,1
629,632,11,0.0733287516046663,1
629,633,11,0.0759498965405942,1
630,626,11,0.0732218873923002,1
630,627,11,0.0711109420834202,1
630,633,11,0.0700083283598225,1
631,625,11,0.0715051780865371,1
631,626,11,0.0778285253219732,1
631,627,11,0.0757441344456202,1
631,628,11,0.0707120208217893,1
632,625,11,0.0713418544236515,1
632,626,11,0.0770202695683645,1
632,627,11,0.0765846656521669,1
632,628,11,0.0726745880253579,1
632,630,11,0.0709725809773944,1
632,631,11,0.0745887872337633,1
633,630,11,0.071151003129141,1
633,631,11,0.0753606453411124,1
633,640,11,0.0710027918579605,1
634,640,11,0.0732575134307037,1
634,641,11,0.0725088939275268,1
635,622,11,0.0711899797530098,1
635,623,11,0.0735627851334328,1
635,640,11,0.0732805226379457,1
635,641,11,0.0842647636527599,1
635,642,11,0.0836871143768089,1
636,641,11,0.0718689599093134,1
636,642,11,0.0700370099275206,1
637,638,11,0.0721381398283566,1
637,639,11,0.0777186998037808,1
641,630,11,0.0763091043276106,1
647,632,11,0.0702044001723508,1
655,626,11,0.0907751458519585,1
