x,y,z,signal,mito.p
14,815,25,0.072508228026922,1
15,814,25,0.0714453224345329,1
15,815,25,0.0740201459838588,1
14,814,26,0.0715609343481452,1
14,815,26,0.0770641721528349,1
14,816,26,0.076202764808763,1
14,817,26,0.0746896215036268,1
15,814,26,0.0759371628114982,1
15,815,26,0.0785805934199054,1
15,816,26,0.0758153059760982,1
15,817,26,0.0736904153574799,1
14,815,27,0.0755971442362778,1
14,816,27,0.0787638545061895,1
14,817,27,0.0787791869087856,1
14,818,27,0.0722287553368419,1
15,814,27,0.0738384896683131,1
15,815,27,0.0769234499311979,1
15,816,27,0.075492212134129,1
15,817,27,0.0747865173120011,1
16,820,27,0.0725506051704869,1
18,840,27,0.0715412043761229,1
14,816,28,0.0738892949682746,1
14,817,28,0.0758739734086689,1
16,820,28,0.0734219459210277,1
16,821,28,0.0727628018903925,1
20,834,29,0.0715383929173102,1
8,853,33,0.0787803687166936,1
8,854,33,0.0732918786306878,1
9,852,33,0.0753323010840908,1
9,853,33,0.0949922665379417,1
9,854,33,0.076365487317614,1
10,853,33,0.076545513982255,1
5,854,34,0.0739226903717386,1
8,852,34,0.0812819637160138,1
8,853,34,0.0985592862465075,1
8,854,34,0.0822517801655007,1
9,852,34,0.0938924076782813,1
9,853,34,0.112326801011267,1
9,854,34,0.0812290498219426,1
10,852,34,0.0744289022390345,1
10,853,34,0.0853066478670224,1
4,854,35,0.0752910124478096,1
5,854,35,0.075506512009816,1
5,855,35,0.0749111482859641,1
8,851,35,0.0724534419003228,1
8,852,35,0.0921783508087402,1
8,853,35,0.107628679173978,1
8,854,35,0.0827740335201376,1
9,851,35,0.0731815848526615,1
9,852,35,0.0975171120528417,1
9,853,35,0.112406952467597,1
9,854,35,0.0786993962148695,1
10,852,35,0.0746763603748905,1
10,853,35,0.0821066292742295,1
1,854,36,0.0807860522376425,1
1,855,36,0.0773871291538884,1
2,854,36,0.0738003981334251,1
4,854,36,0.0740866133486225,1
4,855,36,0.07505224993014,1
5,854,36,0.0716523502998513,1
7,849,36,0.0865936366788551,1
7,850,36,0.0841449804537726,1
7,853,36,0.0732694740407684,1
8,849,36,0.0950624348274699,1
8,850,36,0.0859528542110856,1
8,851,36,0.0770218509896445,1
8,852,36,0.0922443019100493,1
8,853,36,0.100156903936901,1
8,854,36,0.0727128300760082,1
9,849,36,0.0767348707093278,1
9,850,36,0.0716612573994528,1
9,851,36,0.0732647965694693,1
9,852,36,0.090322458330112,1
9,853,36,0.0963535848471472,1
12,849,36,0.073214955375959,1
12,850,36,0.0722997011315728,1
13,849,36,0.0769707844479349,1
13,850,36,0.0742849020554632,1
14,810,36,0.0766000015468563,1
15,811,36,0.0753942215984293,1
15,816,36,0.072487409547616,1
15,817,36,0.0779167345977214,1
16,812,36,0.0717614436098447,1
16,813,36,0.0847566593467968,1
16,814,36,0.0815020350086118,1
16,817,36,0.0750905031861101,1
17,813,36,0.0735726202092585,1
17,814,36,0.0791658246959565,1
1,854,37,0.0927111657940498,1
1,855,37,0.0872220661439651,1
2,854,37,0.0771164889229104,1
2,855,37,0.0716451350515708,1
4,855,37,0.0745578685820075,1
5,811,37,0.0733543091884393,1
5,812,37,0.072690717828045,1
6,850,37,0.0746945850968404,1
7,849,37,0.0997076178905215,1
7,850,37,0.0988811298601108,1
7,851,37,0.0798781500824525,1
7,852,37,0.0792637716913648,1
8,848,37,0.0806827684465233,1
8,849,37,0.108286212213833,1
8,850,37,0.0937232909666438,1
8,851,37,0.0792454847689986,1
8,852,37,0.0878162604999922,1
8,853,37,0.0873755394509254,1
9,848,37,0.077511455345812,1
9,849,37,0.0838493916358522,1
9,850,37,0.0721771476515112,1
9,852,37,0.0785061457417419,1
10,810,37,0.0769356412127754,1
10,811,37,0.0742372627566868,1
10,815,37,0.0733442513811379,1
10,816,37,0.0729006317926756,1
11,810,37,0.081330722622282,1
11,811,37,0.0816818315317128,1
11,815,37,0.0806445773909694,1
11,816,37,0.080180879508154,1
11,817,37,0.0736297886117985,1
12,810,37,0.0777165487781862,1
12,811,37,0.0762245162943122,1
12,815,37,0.0813226365681745,1
12,816,37,0.0828425970389275,1
12,817,37,0.0766261630419149,1
12,848,37,0.0743643568671318,1
12,849,37,0.0901522468911491,1
12,850,37,0.0920828545097307,1
12,851,37,0.0713509768432232,1
13,809,37,0.0815332969377997,1
13,810,37,0.0910882014340505,1
13,811,37,0.081376184906491,1
13,815,37,0.0740052116639264,1
13,816,37,0.0788784836532257,1
13,817,37,0.0762762919207667,1
13,848,37,0.0844222450290771,1
13,849,37,0.0969580982522238,1
13,850,37,0.0926526725226445,1
13,851,37,0.0745793152855172,1
13,852,37,0.0716057746281921,1
14,809,37,0.0972505086288759,1
14,810,37,0.113507526632044,1
14,811,37,0.0991357348237895,1
14,812,37,0.0771381097875855,1
14,816,37,0.0777619924022704,1
14,817,37,0.080183983308923,1
14,848,37,0.0743426427018324,1
14,849,37,0.0758298919736998,1
15,810,37,0.103160506055381,1
15,811,37,0.0967027531035923,1
15,812,37,0.0889269297919901,1
15,813,37,0.0909160058018105,1
15,814,37,0.0805841994469528,1
15,816,37,0.0785791130499996,1
15,817,37,0.0891594784880802,1
15,818,37,0.0777984729463784,1
15,819,37,0.0714871459943935,1
16,812,37,0.0836734204383482,1
